전문/일반,품명,국가,포장단위, 금액(USD)
전문,쎄레브렉스캡슐200밀리그램(세레콕시브),USA,10CAP/3PTP/BOX,"  5,337,182 "
전문,쎄레브렉스캡슐400밀리그램(세레콕시브),USA,10CAP/3PTP/BOX,"  98,935 "
전문,쎄로켈서방정150밀리그램(쿠에티아핀푸마르산염),SWEDEN,10TAB/6PTP/PACK,"  139,543 "
전문,쎄로켈서방정200밀리그램(쿠에티아핀푸마르산염),NETHERLANDS,10TAB/6PTP/PACK,"  338,397 "
전문,쎄로켈서방정300밀리그램(쿠에티아핀푸마르산염),NETHERLANDS,10TAB/6PTP/PACK,"  422,990 "
전문,쎄로켈서방정400밀리그램(쿠에티아핀푸마르산염),NETHERLANDS,10TAB/6PTP/PACK,"  590,326 "
전문,쎄로켈서방정50밀리그램(쿠에티아핀푸마르산염),NETHERLANDS,10TAB/6PTP/PACK,"  381,573 "
전문,쎄로켈정100밀리그램(쿠에티아핀푸마르산염),U.K,10TAB/3PTP/PACK,"  1,759,845 "
전문,쎄로켈정200밀리그램(쿠에티아핀푸마르산염),U.K,10TAB/6PTP/PACK,"  1,297,401 "
전문,쎄로켈정25밀리그램(쿠에티아핀푸마르산염),U.K,10TAB/3PTP/PACK,"  2,683,900 "
전문,쎄로켈정300밀리그램(쿠에티아핀푸마르산염),U.K,10TAB/3PTP/PACK,"  398,537 "
전문,쓰리티씨정150밀리그램(라미부딘),U.K,60TAB/1BOTTLE/PACK,"  143,684 "
전문,씨디.제박스(일본뇌염생바이러스백신),CHINA,0.5ML/10VIAL/BOX,"  990,175 "
전문,"씨뮬렉트주사(바실릭시맙)(단클론항체,유전자재조합)",SWITZERLAND,20MG/1VIAL/BOX,"  1,404,956 "
전문,"씨뮬렉트주사(바실릭시맙)(단클론항체,유전자재조합)",SWITZERLAND,20MG/VIAL,"  1,819,876 "
전문,씨알에이치페링(코르티코렐린트리플루오로아세트산염),GERMANY,1AMPULE/BOX,"  4,751 "
전문,"씨에이피디17밸런스복강투석액(수입명:Balance1.5%glucose,1.25mmolCaclium,PeritonealdialyselosungSolutionforperitonealdialysis)",GERMANY,2000ML/4BAG/BOX,"  144,001 "
전문,"씨에이피디18밸런스복강투석액(수입명:Balance4.25%glucose,1.25mmolCalcium,PeritonealdialyselosungSolutionforperitonealdialysis)",GERMANY,2000ML/4BAG/BOX,"  36,126 "
전문,"씨에이피디19밸런스복강투석액(수입명:Balance2.3%glucose,1.25mmolCaclcium,PeritonealdialyselosungSolutionforperitonealdialysis)",GERMANY,2000ML/4BAG/BOX,"  100,293 "
전문,씨에이피디2밸런스복강투석액,GERMANY,1500ML/6BAG/BOX,"  421,253 "
전문,씨에이피디2밸런스복강투석액,GERMANY,2000ML/4BAG/BOX,"  8,148,602 "
전문,씨에이피디2밸런스복강투석액,GERMANY,2500ML/4BAG/BOX,"  163,834 "
전문,씨에이피디2밸런스복강투석액,GERMANY,3000ML/4BAG/BOX,"  1,406,679 "
전문,씨에이피디3밸런스복강투석액,GERMANY,1500ML/6BAG/BOX,"  36,356 "
전문,씨에이피디3밸런스복강투석액,GERMANY,2000ML/4BAG/BOX,"  568,724 "
전문,씨에이피디3밸런스복강투석액,GERMANY,2500ML/4BAG/BOX,"  18,557 "
전문,씨에이피디3밸런스복강투석액,GERMANY,3000ML/4BAG/BOX,"  97,520 "
전문,씨에이피디4밸런스복강투석액,GERMANY,1500ML/6BAG/BOX,"  90,952 "
전문,씨에이피디4밸런스복강투석액,GERMANY,2000ML/4BAG/BOX,"  2,882,704 "
전문,씨에이피디4밸런스복강투석액,GERMANY,2500ML/4BAG/BOX,"  56,395 "
전문,씨에이피디4밸런스복강투석액,GERMANY,3000ML/4BAG/BOX,"  537,018 "
전문,씨잘액(레보세티리진염산염),GERMANY,200ML/1BOTTLE/BOX,"  801,203 "
전문,씨잘정5밀리그램(레보세티리진염산염),SWITZERLAND,10TAB/9PTP/BOX,"  3,825,725 "
전문,씨프로바이정250밀리그램(시프로플록사신염산염수화물),GERMANY,10TAB/10PTP/BOX,"  250,666 "
전문,씨프로바이정250밀리그램(시프로플록사신염산염수화물),GERMANY,10TAB/1PTP/BOX,"  61,687 "
전문,씨프로바이주사(시프로플록사신),GERMANY,100ML/1BOTTLE/PACK,"  104,299 "
전문,씨프로바이주사(시프로플록사신),GERMANY,200ML/1BOTTLE/PACK,"  396,005 "
전문,아가메이트젤리(폴리스티렌설폰산칼슘),JAPAN,25G/21EA/UNIT,"  905,444 "
전문,아고틴정25밀리그램(아고멜라틴),FRANCE,14TAB/2PTP/PACK,"  2,053,102 "
전문,아그라스타트주(티로피반염산염수화물),AUSTRALIA,50ML/VIAL,"  509,749 "
전문,아그릴린캡슐0.5밀리그램(아나그렐리드염산염),USA,100CAP/1BOTTLE/CARTON,"  969,817 "
전문,아그릴린캡슐0.5밀리그램(아나그렐리드염산염),USA,100CAPSULE/1BOTTLE/CARTON,"  828,796 "
전문,아넥세이트주0.5밀리그램(플루마제닐),GERMANY,5ML/5AMP/BOX,"  705,212 "
전문,아노로62.5엘립타,U.K,30DOSE/1BOTTLE/PACK,"  6,862,646 "
전문,아노로62.5엘립타,USA,30DOSE/1BOTTLE/PACK,"  305,310 "
전문,아뉴이티100엘립타(플루티카손푸로에이트(미분화)),U.K,30DOSE/BOTTLE,"  427,810 "
전문,아뉴이티200엘립타(플루티카손푸로에이트(미분화)),U.K,30DOSE/BOTTLE,"  116,155 "
전문,아다멜엔주,NORWAY,10ML/AMP,"  321,619 "
전문,"아다셀주(성인용흡착디프테리아,파상풍톡소이드및정제백일해혼합백신)",CANADA,0.5ML/VIAL,"  2,604,915 "
전문,아달라트오로스정30(니페디핀),GERMANY,14TAB/5PTP/PACK,"  4,125,376 "
전문,아데노코주사(아데노신),U.K,2ML/6VIAL/BOX,"  220,065 "
전문,아데포스엘주20밀리그램(아데노신트리포스페이트디나트륨삼수화물),JAPAN,2ML/AMP,"  158,910 "
전문,아도스테롤(131I)주사액(요오디네이티트(131I)노르콜레스테롤),JAPAN,1ML(37MBQ)/VIAL,"  4,529 "
전문,아드바그랍서방캡슐0.5밀리그램(타크로리무스),IRELAND,10CAP/5PTP/BOX,"  1,185,054 "
전문,아드바그랍서방캡슐1밀리그램(타크로리무스),IRELAND,10CAP/5PTP/BOX,"  9,234,737 "
전문,아드바그랍서방캡슐5밀리그램(타크로리무스),IRELAND,10CAP/5PTP/BOX,"  3,840,333 "
전문,아드반탄연고(메틸프레드니솔론아세포네이트),DENMARK,15G/TUBE,"  296,936 "
전문,아드반탄크림(메틸프레드니솔론아세포네이트),DENMARK,15G/TUBE,"  196,115 "
전문,아라바정10밀리그램(레플루노미드),GERMANY,30TAB/BOTTLE,"  1,488,973 "
전문,아라바정20밀리그램(레플루노미드),GERMANY,30TAB/1BOTTLE/PACK,"  1,732,467 "
전문,아로마신정25mg(엑스메스탄),U.K,15TAB/2PTP/BOX,"  532,441 "
전문,아리돌흡입용캡슐콤비팩(만니톨),AUSTRALIA,19CAP/PACK,"  242,098 "
전문,아리돌흡입용캡슐콤비팩(만니톨),AUSTRALIA,19CAP/PACK(흡입용기포함),"  71,506 "
전문,아리미덱스정(아나스트로졸),U.K,14TAB/2PTP/PACK,"  5,934,568 "
전문,아리셉트구강용해필름5밀리그램(도네페질염산염),JAPAN,5MG/30PIECE/BOX,"  46,825 "
전문,아릭스트라주(폰다파리눅스나트륨),AUSTRALIA,0.5ML/10PFS/PACK,"  41,537 "
전문,아미노스테릴엔-헤파8%주,AUSTRIA,250ML/10VIAL/BOX,"  186,005 "
전문,아미노플라즈마5%E주,GERMANY,250ML/BOTTLE,"  236,872 "
전문,아미티자연질캡슐24마이크로그램(루비프로스톤),USA,10CAP/6PTP/CARTON,"  533,556 "
전문,아바미스나잘스프레이(미분화플루티카손푸로에이트),U.K,120DOSE/1BOTTLE/PACK,"  4,950,790 "
전문,아바스틴주(베바시주맙),SWITZERLAND,16ML/1VIAL/PACK,"  60,140,252 "
전문,아바스틴주(베바시주맙),SWITZERLAND,4ML/1VIAL/PACK,"  30,402,774 "
전문,아박심160U성인용주(A형간염백신),FRANCE,0.5ML/1PFS/BOX,"  5,951,896 "
전문,아벨록스정400밀리그람(목시플록사신염산염),GERMANY,5TAB/1PTP/PACK,  181 
전문,아벨록스주400밀리그람(목시플록사신염산염)(병),GERMANY,250ML/1BOTTLE/PACK,"  3,599,205 "
전문,"아보넥스펜주(인터페론베타-1a,유전자재조합)",NETHERLANDS,0.5ML/4PFS/PACK,"  266,150 "
전문,아보다트연질캡슐0.5밀리그램(두타스테리드),U.K,10CAP/3PTP/PACK,"  18,918,383 "
전문,아보다트연질캡슐0.5밀리그램(두타스테리드),U.K,10CAP/9PTP/PACK,"  3,378,144 "
전문,아브락산주(파클리탁셀),USA,100MG/1VIAL/PACK,"  10,774,759 "
전문,아비텐압축형(MicrofibrillarCollagenHcl),USA,6PIECE/BOX(70X35X1MM),"  1,102,800 "
전문,아빌리파이메인테나주사300밀리그램(아리피프라졸),JAPAN,1.5ML/1PFS/PACK,"  803,923 "
전문,아빌리파이메인테나주사400밀리그램(아리피프라졸),JAPAN,2ML/1PFS/PACK,"  2,181,789 "
전문,아사콜관장액4그람/100밀리리터(메살라민),PORTUGAL,100ML/BOTTLE,"  853,458 "
전문,아사콜좌약500밀리그람(메살라민),GERMANY,20SUPP/1PTP/BOX,"  513,127 "
전문,아서틸아르기닌정10밀리그램(페린도프릴아르기닌),FRANCE,30TAB/1BOTTLE/BOX,"  596,162 "
전문,아서틸아르기닌정5밀리그램(페린도프릴아르기닌),FRANCE,30TAB/1BOTTLE/BOX,"  1,218,530 "
전문,아서틸정4밀리그람(페린도프릴-t-부틸아민),CHINA,30TAB/3PTP/BOX,"  1,516,405 "
전문,아서틸정8밀리그람(페린도프릴-t-부틸아민),FRANCE,15TAB/6PTP/BOX,"  1,370,692 "
전문,아서틸플러스아르기닌정,FRANCE,30TAB/1BOTTLE/BOX,"  91,552 "
전문,아스몬츄정4밀리그램(몬테루카스트나트륨),TURKEY,14TAB/2PTP/PACK,"  28,910 "
전문,아스몬츄정5밀리그램(몬테루카스트나트륨),TURKEY,14TAB/2PTP/PACK,"  30,909 "
전문,아시트리주(삼산화비소),INDIA,10ML/1VIAL/BOX,"  26,650 "
전문,"아이델비온주[알부트레페노나코그알파(혈액응고인자IX-알부민융합단백(rIX-FP),유전자재조합)]",GERMANY,1000IU/1VIAL/BOX,"  3,616 "
전문,"아이델비온주[알부트레페노나코그알파(혈액응고인자IX-알부민융합단백(rIX-FP),유전자재조합)]",GERMANY,2000IU/1VIAL/BOX,"  14,569 "
전문,"아이델비온주[알부트레페노나코그알파(혈액응고인자IX-알부민융합단백(rIX-FP),유전자재조합)]",GERMANY,250IU/1VIAL/BOX,"  25,224 "
전문,"아이델비온주[알부트레페노나코그알파(혈액응고인자IX-알부민융합단백(rIX-FP),유전자재조합)]",GERMANY,500IU/1VIAL/BOX,"  11,092 "
전문,아이맥스이오헥솔300주,IRELAND,100ML/VIAL,"  731,007 "
전문,아이맥스이오헥솔300주,IRELAND,125ML/VIAL,"  75,600 "
전문,아이맥스이오헥솔300주,IRELAND,150ML/VIAL,"  460,835 "
전문,아이맥스이오헥솔300주,IRELAND,500ML/VIAL,"  230,280 "
전문,아이맥스이오헥솔300주,IRELAND,50ML/VIAL,"  94,232 "
전문,아이맥스이오헥솔350주,IRELAND,100ML/VIAL,"  550,084 "
전문,아이맥스이오헥솔350주,IRELAND,125ML/VIAL,"  149,760 "
전문,아이맥스이오헥솔350주,IRELAND,150ML/VIAL,"  486,720 "
전문,아이맥스이오헥솔350주,IRELAND,500ML/VIAL,"  266,475 "
전문,아이맥스이오헥솔350주,IRELAND,50ML/VIAL,"  73,876 "
전문,아이벡스프로글리셈현탁액,USA,30ML/BOTTLE,"  75,600 "
전문,아이엔오맥스흡입용가스800ppm(산화질소),USA,1963L/1CYLINDER/BOX(88CYLINDER),"  3,205,000 "
전문,아이오피딘0.5%점안액(아프라클로니딘염산염),BELGIUM,5ML/BOTTLE,"  36,716 "
전문,아이커비스점안액0.1%(시클로스포린)(1회용),FINLAND,0.3ML/30TUBE/BOX,"  2,835,263 "
전문,아이필씨주(히알우론산나트륨),POLAND,1.0ML/1PFS/BOX,"  148,868 "
전문,아일리아주사(애플리버셉트),GERMANY,0.278ML/1VIAL/PACK,"  57,345,409 "
전문,아좁트점안액(브린졸라미드),IRELAND,5ML/BOTTLE,"  492,341 "
전문,아질렉트정(라사길린메실산염),GERMANY,10TAB/3PTP/PACK,"  3,992,888 "
전문,아질렉트정(라사길린메실산염),GERMANY,30TAB/BOTTLE,"  6,466,240 "
전문,아질렉트정0.5밀리그램(라사길린메실산염),ISRAEL,30TAB/BOTTLE,"  160,614 "
전문,아카리작스12SQ집먼지진드기설하정,U.K,10TAB/3PTP/BOX,"  165,640 "
전문,아큐베일점안액0.45%(케토롤락트로메타민염)(1회용),USA,0.4ML/30TUBE/BOX,"  1,085,318 "
전문,아큐판주사액(네포팜염산염),FRANCE,2ML/20AMP/BOX,"  741,416 "
전문,아킨지오캡슐,IRELAND,1CAP/1PTP/BOX,"  1,834,523 "
전문,아타칸정32밀리그램(칸데사르탄실렉세틸),SWEDEN,15TAB/2PTP/PACK,"  760,663 "
전문,아타칸플러스정16/12.5mg,SWEDEN,100TAB/1BOTTLE/PACK,"  2,670,652 "
전문,아타칸플러스정16/12.5mg,SWEDEN,30TAB/1BOTTLE/PACK,"  3,159,764 "
전문,아토르빈정10밀리그램(무수아토르바스타틴칼슘),SLOVENIA,10TAB/3PTP/PACK,"  573,450 "
전문,아토르빈정20밀리그램(아토르바스타틴칼슘),SLOVENIA,10TAB/3PTP/PACK,"  79,135 "
전문,아토젯정10/10밀리그램,USA,10TAB/3PTP/PACK,"  27,794,829 "
전문,아토젯정10/20밀리그램,USA,10TAB/3PTP/PACK,"  17,407,025 "
전문,아토젯정10/40밀리그램,USA,10TAB/3PTP/PACK,"  7,183,142 "
전문,아토젯정10/80밀리그램,USA,10TAB/3PTP/PACK,"  149,251 "
전문,아트로벤트흡입액유디비(이프라트로퓸브롬화물수화물),FRANCE,2ML/20VIAL/PACK,"  1,378,943 "
전문,아피니토정10밀리그램(에베로리무스),SWITZERLAND,10TAB/3PTP/PACK,"  5,777,154 "
전문,아피니토정2.5밀리그램(에베로리무스),SWITZERLAND,10TAB/3PTP/PACK,"  235,784 "
전문,아피니토정5밀리그램(에베로리무스),SWITZERLAND,10TAB/3PTP/PACK,"  2,696,763 "
전문,악템라주(토실리주맙)(유전자재조합),JAPAN,10ML/VIAL,"  193,285 "
전문,악템라주(토실리주맙)(유전자재조합),JAPAN,20ML/VIAL,"  3,152,618 "
전문,악템라주(토실리주맙)(유전자재조합),JAPAN,4ML/VIAL,"  296,979 "
전문,악템라피하주사162밀리그램(토실리주맙)(유전자재조합),JAPAN,0.9ML/1AUTOINJECTOR/PACK,"  2,239,941 "
전문,악템라피하주사162밀리그램(토실리주맙)(유전자재조합),JAPAN,0.9ML/1PFS/PACK,"  793,751 "
전문,악티브주(헤모필루스인플루엔자비형.파상풍톡소이드접합백신),FRANCE,(1VIAL+0.5MLX1PFS)/BOX,"  1,216 "
전문,안드로쿨정(시프로테론아세테이트),FRANCE,10TAB/5PTP/PACK,"  310,162 "
전문,안드리올테스토캡스연질캡슐,FRANCE,6CAP/10PTP/PACK,"  1,165,333 "
전문,안자탁스주(파클리탁셀),AUSTRALIA,25ML/1VIAL/PACK,"  69,667 "
전문,안자탁스주(파클리탁셀),AUSTRALIA,50ML/1VIAL/PACK,"  65,659 "
전문,안자탁스주(파클리탁셀),AUSTRALIA,5ML/1VIAL/PACK,"  8,512 "
전문,안젤릭정,GERMANY,28TAB/1PTP/PACK,"  3,989,712 "
전문,알다라크림(이미퀴모드),SINGAPORE,250MG/12포/CARTON,"  805,464 "
전문,알닥톤필름코팅정25밀리그람(스피로노락톤),U.K,10TAB/10BLISTER/CARTON,"  1,861,105 "
전문,알닥톤필름코팅정25밀리그람(스피로노락톤),U.K,10TAB/10PTP/CARTON,"  74,060 "
전문,알두라자임주(라로니다제),USA,5ML/VIAL,"  4,500,964 "
전문,알러쿨점안액0.1%(아시타자노라스트),JAPAN,5ML/10BOTTLE/BOX,"  295,164 "
전문,알레고비트데포주사(알러젠추출물),GERMANY,3ML/2VIAL(A+B)/BOX,"  16,731 "
전문,알레고비트데포주사(알러젠추출물),GERMANY,3ML/2VIAL(B+B)/BOX,"  89,747 "
전문,알레락정5㎎(염산올로파타딘),JAPAN,10TAB/10PTP/BOX,"  347,109 "
전문,알레락정5㎎(염산올로파타딘),JAPAN,500TAB/1BOTTLE/BOX,"  936,396 "
전문,알레르기치료처방셋트,USA,5ML/5VIAL/SET,"  11,240 "
전문,알레버트정,GERMANY,10TAB/10PTP/PACK,"  122,140 "
전문,알레센자캡슐150밀리그램(알렉티닙염산염),ITALY,8CAP/28PTP/PACK,"  24,597,609 "
전문,알레지온점안액0.05%(에피나스틴염산염),JAPAN,5ML/BOTTLE,"  219,394 "
전문,알록시주(팔로노세트론염산염),IRELAND,1.5ML/VIAL,"  2,290,215 "
전문,알록시주(팔로노세트론염산염),IRELAND,5ML/VIAL,"  2,189,855 "
전문,알룬브릭정180밀리그램(브리가티닙),U.K,7TAB/4PTP/BOX,"  2,468,939 "
전문,알룬브릭정30밀리그램(브리가티닙),U.K,14TAB/2PTP/BOX,"  38,734 "
전문,알룬브릭정90밀리그램(브리가티닙),U.K,7TAB/1PTP/BOX,"  308,673 "
전문,알리톡연질캡슐10밀리그램(알리트레티노인),U.K,10CAP/3PTP/PACK,"  488,864 "
전문,알리톡연질캡슐30밀리그램(알리트레티노인),U.K,10CAP/3PTP/PACK,"  1,273,580 "
전문,알림타주100밀리그램(페메트렉시드이나트륨칠수화물),NETHERLANDS,1VIAL/CARTON,"  406,484 "
전문,알림타주100밀리그램(페메트렉시드이나트륨칠수화물),USA,1VIAL/PACK,"  458,450 "
전문,알림타주500밀리그램(페메트렉시드이나트륨칠수화물),NETHERLANDS,1VIAL/CARTON,"  4,250,879 "
전문,알림타주500밀리그램(페메트렉시드이나트륨칠수화물),USA,1VIAL/PACK,"  1,625,023 "
전문,알베스코흡입제160(시클레소니드),CANADA,1BOTTLE/BOX(60회분무),"  706,259 "
전문,알베스코흡입제80(시클레소니드),CANADA,60DOSE/1BOTTLE/BOX,"  132,743 "
전문,알카인0.5%점안액(푸로파라카인염산염),BELGIUM,15ML/1BOTTLE/PACK,"  208,930 "
전문,알케란정(멜팔란),MAURITIUS,25TAB/BOTTLE,"  31,680 "
전문,알콕시아정30밀리그램(에토리콕시브),SPAIN,10TAB/3PTP/PACK,"  1,775,127 "
전문,알파간피점안액0.15%(브리모니딘타르타르산염),USA,5ML/BOTTLE,"  4,611,994 "
전문,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc),에프트레노나코그-알파(유전자재조합)]",USA,1000IU/VIAL,"  1,347,567 "
전문,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc),에프트레노나코그-알파(유전자재조합)]",USA,2000IU/VIAL,"  1,416,508 "
전문,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc),에프트레노나코그-알파(유전자재조합)]",USA,250IU/VIAL,"  420,356 "
전문,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc),에프트레노나코그-알파(유전자재조합)]",USA,3000IU/VIAL,"  558,944 "
전문,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc),에프트레노나코그-알파(유전자재조합)]",USA,500IU/VIAL,"  247,464 "
전문,암모납스500밀리그램(페닐부틸산나트륨),FRANCE,250TAB/BOTTLE,"  16,500 "
전문,암모납스500밀리그램(페닐부틸산나트륨),USA,250TAB/BOTTLE,"  49,500 "
전문,암모뉼주,USA,50ML/VIAL,"  3,000 "
전문,암비솜주사(주사용리포좀화한암포테리신B),U.K,10VIAL/BOX,"  701,419 "
전문,암비솜주사(주사용리포좀화한암포테리신B),U.K,50MG/10VIAL/BOX,"  6,784,316 "
전문,암비솜주사(주사용리포좀화한암포테리신B),U.K,50MG/VIAL,"  7,847,447 "
전문,암피베실정5mg(암로디핀베실산염),SWITZERLAND,100TAB/1BOTTLE/PACK,"  124,679 "
전문,암피베실정5mg(암로디핀베실산염),SWITZERLAND,10TAB/3PTP/PACK,"  60,681 "
전문,압노바비스쿰에이0.02mg주사액[비스쿰알붐(숙주목:아비에티스)0.02mg에서추출한0.015mg압축액］,GERMANY,1ML/8AMP/BOX,"  88,934 "
전문,압노바비스쿰에이0.2mg주사액［비스쿰알붐(숙주목:아비에티스)0.2mg에서추출한0.15mg압축액］,GERMANY,1ML/8AMP/BOX,"  47,710 "
전문,압노바비스쿰에이20mg주사액[비스쿰알붐(숙주목:아비에티스)20mg에서추출한15mg압축액],GERMANY,1ML/8AMP/BOX,"  82,250 "
전문,압노바비스쿰에이2mg주사액[비스쿰알붐(숙주목:아비에티스)2mg에서추출한1.5mg압축액],GERMANY,1ML/8AMP/BOX,"  36,384 "
전문,압노바비스쿰에프0.02mg주사액(에프-5)[비스쿰알붐(숙주목:프락시니)0.02mg에서추출한0.015mg압축액],GERMANY,1ML/8AMP/BOX,"  132,446 "
전문,압노바비스쿰에프0.2mg주사액(에프-4)[비스쿰알붐(숙주목:프락시니)0.2mg에서추출한0.15mg압축액],GERMANY,1ML/8AMP/BOX,"  108,344 "
전문,압노바비스쿰에프20mg주사액(에프-2)[비스쿰알붐(숙주목:프락시니)20mg에서추출한15mg압축액],GERMANY,1ML/8AMP/BOX,"  471,251 "
전문,압노바비스쿰에프2mg주사액(에프-3)[비스쿰알붐(숙주목:프락시니)2mg에서추출한1.5mg압축액],GERMANY,1ML/8AMP/BOX,"  99,606 "
전문,압노바비스쿰엠0.02mg주사액［비스쿰알붐(숙주목:말리)0.02mg에서추출한0.015mg압축액］,GERMANY,1ML/8AMP/BOX,"  117,932 "
전문,압노바비스쿰엠0.2mg주사액［비스쿰알붐(숙주목:말리)0.2mg에서추출한0.15mg압축액］,GERMANY,1ML/8AMP/BOX,"  127,141 "
전문,압노바비스쿰엠20mg주사액［비스쿰알붐(숙주목:말리)20mg에서추출한15mg압축액］,GERMANY,1ML/8AMP/BOX,"  680,265 "
전문,압노바비스쿰엠2mg주사액[비스쿰알붐(숙주목:말리)2mg에서추출한1.5mg압축액],GERMANY,1ML/8AMP/BOX,"  125,271 "
전문,압노바비스쿰큐0.02mg주사액(큐-5)[비스쿰알붐(숙주목:쿠에르쿠스)0.02mg에서추출한0.015mg압축액],GERMANY,1ML/8AMP/BOX,"  49,427 "
전문,압노바비스쿰큐0.2mg주사액(큐-4)[비스쿰알붐(숙주목:쿠에르쿠스)0.2mg에서추출한0.15mg압축액],GERMANY,1ML/8AMP/BOX,"  45,809 "
전문,압노바비스쿰큐20mg주사액(큐-2)[비스쿰알붐(숙주목:쿠에르쿠스)20mg에서추출한15mg압축액],GERMANY,1ML/8AMP/BOX,"  119,059 "
전문,압노바비스쿰큐2mg주사액(큐-3)[비스쿰알붐(숙주목:쿠에르쿠스)2mg에서추출한1.5mg압축액],GERMANY,1ML/8AMP/BOX,"  38,696 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,1000IU/1VIAL/SET,"  5,047,074 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,1000IU/SET,"  8,541,242 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,1500IU/1VIAL/SET,"  5,482,089 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,1500IU/SET,"  8,733,011 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,250IU/1VIAL/SET,"  450,027 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,250IU/SET,"  1,278,776 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,500IU/1VIAL/SET,"  795,888 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,500IU/SET,"  3,759,874 "
전문,애드세트리스주(브렌툭시맙베도틴),DENMARK,50MG/1VIAL/BOX,"  3,165,310 "
전문,"애디노베이트주[루리옥토코그알파페골(혈액응고인자VIII,유전자재조합)]",USA,1000IU/1VIAL/CARTON,"  5,237,346 "
전문,"애디노베이트주[루리옥토코그알파페골(혈액응고인자VIII,유전자재조합)]",USA,2000IU/1VIAL/CARTON,"  8,242,462 "
전문,"애디노베이트주[루리옥토코그알파페골(혈액응고인자VIII,유전자재조합)]",USA,250IU/1VIAL/CARTON,"  720,774 "
전문,"애디노베이트주[루리옥토코그알파페골(혈액응고인자VIII,유전자재조합)]",USA,500IU/1VIAL/CARTON,"  2,822,284 "
전문,"애피드라주바이알(인슐린글루리신,유전자재조합)",GERMANY,10ML/1VIAL/PACK,"  237,952 "
전문,"애피드라주솔로스타(인슐린글루리신,유전자재조합)",GERMANY,3ML/5PEN/PACK,"  2,251,587 "
전문,액토스릴정30/2밀리그램,DENMARK,14TAB/2PTP/BOX,"  145,521 "
전문,액토스릴정30/4밀리그램,DENMARK,14TAB/2PTP/BOX,"  72,071 "
전문,액토스메트정15/850밀리그램,DENMARK,14TAB/4PTP/PACK,"  1,023,039 "
전문,액토스정15밀리그램(피오글리타존염산염),DENMARK,14TAB/2PTP/PACK,"  5,342,319 "
전문,액토스정30밀리그램(피오글리타존염산염),DENMARK,14TAB/2PTP/PACK,"  3,926,673 "
전문,액트에어설하정유지치료단계,AUSTRALIA,30TAB/1PTP/CARTON,"  400,277 "
전문,액트에어설하정초기치료단계,AUSTRALIA,(3TAB1/PTP+28TAB/1PTP)/CARTON,"  44,369 "
전문,액티라제주사20밀리그램(알테플라제),GERMANY,20MG/2VIAL/PACK(용제포함),"  3,035,088 "
전문,액티라제주사50밀리그램(알테플라제),GERMANY,50MG/1VIAL/PACK(첨부용제50ML포함),"  2,274,627 "
전문,"앰겔러티120밀리그램/밀리리터프리필드펜주(갈카네주맙,유전자재조합)",USA,1ML/1PFP/BOX,"  3,811,596 "
전문,"앱스틸라주[로녹토코그알파(혈액응고인자VIII,유전자재조합)]",GERMANY,1000IU/1VIAL/BOX,  553 
전문,"앱스틸라주[로녹토코그알파(혈액응고인자VIII,유전자재조합)]",GERMANY,2000IU/1VIAL/BOX,"  1,547 "
전문,"앱스틸라주[로녹토코그알파(혈액응고인자VIII,유전자재조합)]",GERMANY,250IU/1VIAL/BOX,"  1,509 "
전문,"앱스틸라주[로녹토코그알파(혈액응고인자VIII,유전자재조합)]",GERMANY,3000IU/1VIAL/BOX,"  13,050 "
전문,"앱스틸라주[로녹토코그알파(혈액응고인자VIII,유전자재조합)]",GERMANY,500IU/1VIAL/BOX,  860 
전문,야스민정,GERMANY,21TAB/1PTP/PACK,"  317,473 "
전문,야즈정,GERMANY,28TAB/1PTP/PACK,"  3,149,586 "
전문,어코드도세탁셀주(도세탁셀무수물),U.K,1ML/VIAL,"  188,938 "
전문,어코드도세탁셀주(도세탁셀무수물),U.K,4ML/VIAL,"  167,992 "
전문,얼비툭스주5mg/mL(세툭시맙),GERMANY,20ML/1VIAL/PACK,"  7,454,566 "
전문,얼비툭스주5mg/mL(세툭시맙),NETHERLANDS,20ML/1VIAL/PACK,"  2,702,407 "
전문,업트라비정200마이크로그램(셀렉시팍),SWITZERLAND,10TAB/6PTP/BOX,"  411,587 "
전문,업트라비정400마이크로그램(셀렉시팍),SWITZERLAND,10TAB/6PTP/BOX,"  694,066 "
전문,업트라비정800마이크로그램(셀렉시팍),SWITZERLAND,10TAB/6PTP/BOX,"  810,973 "
