전문/일반,품명,국가,포장단위, 금액(USD)
전문,아서틸아르기닌정10밀리그램(페린도프릴아르기닌),FRANCE,30TAB/1BOTTLE/BOX,"  186,055 "
전문,아서틸아르기닌정5밀리그램(페린도프릴아르기닌),FRANCE,30TAB/1BOTTLE/BOX,"  360,286 "
전문,자누비아정50밀리그램(시타글립틴인산염수화물),UK,14TAB/2PTP/PACK,"  2,755,539 "
전문,자누비아정100밀리그램(시타글립틴인산염수화물),UK,14TAB/2PTP/PACK,"  21,537,404 "
전문,자누비아정25밀리그램(시타글립틴인산염수화물),ITALY,14TAB/2PTP/PACK,"  81,178 "
전문,자누비아정25밀리그램(시타글립틴인산염수화물),UK,14TAB/2PTP/PACK,"  154,967 "
전문,파타데이0.2%점안액(올로파타딘염산염),USA,3ML/BOTTLE,"  949,088 "
전문,파슬로덱스주(풀베스트란트),UK,5ML/2PFS/PACK,"  2,881,883 "
전문,루프린주3.75mg(류프로렐린아세트산염),JAPAN,44.1MG/1VIAL/BOX,"  7,862,943 "
전문,루프린디피에스주11.25밀리그램(류프로렐린아세트산염),JAPAN,130MG/1PFS/BOX,"  4,500,889 "
전문,루프린디피에스주3.75밀리그램(류프로렐린아세트산염),JAPAN,44.1MG/1PFS/BOX,"  716,879 "
전문,리피토정80밀리그램(아토르바스타틴칼슘삼수화물),GERMANY,7TAB/4PTP/CARTON,"  2,369,803 "
전문,포사맥스플러스디정,SPAIN,4TAB/1PTP/PACK,"  6,065,237 "
전문,녹사필현탁액(포사코나졸(미분화)),BELGIUM,105ML/BOTTLE,"  103,613 "
전문,녹사필현탁액(포사코나졸(미분화)),CANADA,105ML/BOTTLE,"  16,915 "
전문,암피베실정5mg(암로디핀베실산염),SWITZERLAND,100TAB/1BOTTLE/PACK,"  134,348 "
전문,암피베실정5mg(암로디핀베실산염),SWITZERLAND,10TAB/3PTP/PACK,"  106,533 "
전문,산도스암로디핀정5밀리그램(암로디핀베실산염),SWITZERLAND,100TAB/BOTTLE,"  110,054 "
전문,산도스암로디핀정5밀리그램(암로디핀베실산염),SWITZERLAND,30TAB/BOTTLE,"  21,354 "
전문,코살린정(페타시테스히브리두스엽이산화탄소엑스),SWITZERLAND,10TAB/2PTP/CARTON,"  58,452 "
전문,알록시주(팔로노세트론염산염),IRELAND,1.5ML/VIAL,"  2,477,044 "
전문,알록시주(팔로노세트론염산염),IRELAND,5ML/VIAL,"  2,070,541 "
전문,레비프프리필드주사22마이크로그램(재조합인간인터페론베타1a),NEGHERLANDS,3SYRINGE/BOX,"  50,030 "
전문,레비프프리필드주사22마이크로그램(재조합인간인터페론베타1a),UK,22MCG/3SYRINGE/BOX,"  187,114 "
전문,레비프프리필드주사44마이크로그램(재조합인간인터페론베타1a),UK,12SYRINGE/BOX,"  291,220 "
전문,"고날에프주75IU(5.5μg)(폴리트로핀알파,유전자재조합)",SWITZERLAND,1AMP/BOX,"  87,862 "
전문,세트로타이드주0.25밀리그램(세트로렐릭스아세트산염),NEGHERLANDS,55.065MG/7VIAL/BOX,"  227,027 "
전문,세트로타이드주0.25밀리그램(세트로렐릭스아세트산염),UK,55.065MG/7VIAL/BOX,"  1,146,217 "
전문,크리논겔8%(프로게스테론),UK,1.125G/15TUBE/BOX,"  2,418,642 "
전문,타시그나캡슐200밀리그램(닐로티닙염산염일수화물),SWITZERLAND,8CAP/5PTP/PACK,"  5,371,461 "
전문,스틸라민주3밀리그램(소마토스타틴아세테이트),SWITZERLAND,8.6MG/1AMP/BOX,"  66,496 "
전문,루베리스주75아이유(루트로핀알파),SWITZERLAND,1VIAL/BOX,"  84,318 "
전문,오비드렐리퀴드주(코리오고나도트로핀알파),UK,0.5ML/1PFS/BOX,"  2,073,140 "
전문,"고날-에프펜300IU주(폴리트로핀알파,유전자재조합)",UK,0.5ML/1PFS/BOX(주사침첨부),"  1,590,035 "
전문,"고날-에프펜450IU주(폴리트로핀알파,유전자재조합)",UK,0.75ML/1PFS/BOX,"  1,613,029 "
전문,"고날-에프펜900IU주(폴리트로핀알파,유전자재조합)",UK,1.5ML/1PFS/BOX(주사침첨부),"  7,096,074 "
전문,아미노스테릴엔-헤파8%주,AUSTRIA,250ML/10VIAL/BOX,"  251,237 "
전문,카티젤겔(리도카인염산염수화물),AUSTRIA,12.5G/25TUBE/BOX,"  100,336 "
전문,카티젤겔(리도카인염산염수화물),AUSTRIA,8.5G/25TUBE/BOX,"  250,632 "
전문,엑셀론패취10(리바스티그민),USA,30EA/PACK(10CM2),"  401,883 "
전문,엑셀론패취5(리바스티그민),USA,30PATCH/BOX(5CM2),"  244,742 "
전문,글라민주,AUSTRIA,250ML/BOTTLE,"  112,827 "
전문,글라민주,AUSTRIA,500ML/BOTTLE,"  998,237 "
전문,비스메드점안액(히알루론산나트륨),GERMANY,10ML/BOTTLE,"  151,972 "
전문,탬보코정(플레카이니드아세트산염),AUSTRALIA,30TAB/3PTP/BOX,"  1,680,516 "
전문,네프로스테릴주,AUSTRIA,250ML/VIAL,"  23,265 "
전문,쎄로켈서방정400밀리그램(쿠에티아핀푸마르산염),NEGHERLANDS,10TAB/6PTP/PACK,"  606,662 "
전문,쎄로켈서방정300밀리그램(쿠에티아핀푸마르산염),NEGHERLANDS,10TAB/6PTP/PACK,"  415,819 "
전문,쎄로켈서방정50밀리그램(쿠에티아핀푸마르산염),NEGHERLANDS,10TAB/6PTP/PACK,"  376,741 "
전문,쎄로켈서방정200밀리그램(쿠에티아핀푸마르산염),NEGHERLANDS,10TAB/6PTP/PACK,"  329,890 "
전문,자누메트정50/500밀리그램,UK,14TAB/4PTP/PACK,"  8,213,303 "
전문,자누메트정50/500밀리그램,USA,14TAB/4PTP/PACK,"  3,302,685 "
전문,자누메트정50/1000밀리그램,UK,14TAB/4PTP/PACK,"  7,878,347 "
전문,자누메트정50/1000밀리그램,USA,14TAB/4PTP/PACK,"  2,081,519 "
전문,"엔브렐50밀리그램프리필드주(에타너셉트,유전자재조합)",UK,1ML/4VIAL/PACK,"  4,673,360 "
전문,유비트정100밀리그람,JAPAN,10TAB/1PTP/BOX,"  666,330 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,1000IU/SET,"  11,399,273 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,1500IU/SET,"  15,545,589 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,250IU/SET,"  1,313,889 "
전문,"애드베이트주(혈액응고인자VIII,유전자재조합)",AUSTRIA,500IU/SET,"  3,958,013 "
전문,가브스정50밀리그램(빌다글립틴),IRELAND,14TAB/2PTP/PACK,"  567,796 "
전문,가브스정50밀리그램(빌다글립틴),UK,14TAB/2PTP/PACK,"  4,355,912 "
전문,아토르빈정10밀리그램(무수아토르바스타틴칼슘),SLOVENIA,10TAB/3PTP/PACK,"  1,207,017 "
전문,산도스아토르바스타틴정10밀리그램(무수아토르바스타틴칼슘),SLOVENIA,10TAB/3PTP/PACK,"  168,831 "
전문,넥사바정200밀리그램(소라페닙토실레이트(미분화)),GERMANY,10TAB/6PTP/PACK,"  18,530,707 "
전문,가스트로그라핀,GERMANY,100ML/1VIAL/PACK,"  174,293 "
전문,가스트로그라핀,SPAIN,100ML/1VIAL/PACK,"  62,182 "
전문,안드로쿨정(시프로테론아세테이트),FRANCE,10TAB/5PTP/PACK,"  314,078 "
전문,펜타사서방과립2그램(메살라진),SWITZERLAND,60SACHET/BOX,  176 
전문,가도비스트주사프리필드시린지(가도부트롤),GERMANY,10ML/1PFS/PACK,"  1,863,786 "
전문,가도비스트주사프리필드시린지(가도부트롤),GERMANY,7.5ML/5PFS/PACK,"  5,701,694 "
전문,가도비스트주사바이알(가도부트롤),GERMANY,15ML/10VIAL/PACK,"  2,224,370 "
전문,프리모비스트주사,UK,10ML/1PFS/PACK,"  4,574,538 "
전문,프로기노바28정2밀리그램(에스트라디올발레레이트),UK,28TAB/1PTP/PACK,"  1,035,163 "
전문,프로기노바28정1밀리그램(에스트라디올발레레이트),UK,28TAB/1PTP/PACK,"  441,033 "
전문,나라돌주500(설프로스톤),GERMANY,500MCG/3AMP/BOX,"  196,452 "
전문,다이안느35정,GERMANY,21TAB/1PTP/PACK,"  5,308 "
전문,크리멘28정,AUSTRIA,28TAB/1PTP/PACK,"  1,625,711 "
전문,피엠에스니스타틴시럽(니스타틴),CANADA,100ML/BOTTLE,"  369,885 "
전문,나글라자임주(갈설파제),USA,5ML/VIAL,"  1,011,552 "
전문,"베타페론주사(인터페론베타-1b,유전자재조합)",GERMANY,30MG/15VIAL/PACK,"  1,608,439 "
전문,벤타비스흡입액(일로프로스트),AUSTRALIA,2ML/30BOTTLE/PACK,"  468,422 "
전문,안젤릭정,GERMANY,28TAB/1PTP/PACK,"  7,422,538 "
전문,플루다라주(플루다라빈포스페이트),GERMANY,50MG/5VIAL/PACK,"  988,039 "
전문,플루다라정(플루다라빈포스페이트),NEGHERLANDS,5TAB/4BLISTER/BOX,"  11,233 "
전문,야스민정,GERMANY,21TAB/1PTP/PACK,"  504,598 "
전문,타미플루캡슐30밀리그램(인산오셀타미비르),SWITZERLAND,10CAP/1PTP/PACK,"  192,297 "
전문,타미플루캡슐45밀리그램(인산오셀타미비르),SWITZERLAND,10CAP/1PTP/PACK,"  243,020 "
전문,포토프린주사75밀리그램(포르피머나트륨),BARBADOS,75MG/VIAL,"  220,000 "
전문,암모뉼주,USA,50ML/VIAL,"  6,000 "
전문,미레나20마이크로그람/일(레보노르게스트렐),FINLAND,1PIECE/PACK,"  6,232,631 "
전문,페라스텔액(과초산4%),UK,제1제(4750MLX2EA)+제2제(250MLX2EA)/CARTON,"  290,471 "
전문,이소바이드액(이소소르비드액),JAPAN,500ML/BOTTLE,"  256,000 "
전문,조맥톤12.96IU(소마트로핀),ISRAEL,(12.96IU/VIAL+5ML/AMP)/PACK,"  689,783 "
전문,액토스메트정15/850밀리그램,DENMARK,14TAB/4PTP/PACK,"  1,638,039 "
전문,클리마토플란정,GERMANY,20TAB/5PTP/BOX,"  175,304 "
전문,실로덱스점이현탁액,USA,7.5ML/BOTTLE,"  284,847 "
전문,나이트로프레스주(니트로푸루시드나트륨),USA,2ML/VIAL,"  12,912 "
전문,이수푸렐주(이소프로테레놀염산염),USA,1ML/25AMP/PACK,"  156,224 "
전문,레믹실오디티정30밀리그램(미르타자핀),INDIA,10TAB/3PTP/PACK,"  22,737 "
전문,미르탁스오디티정30밀리그램(미르타자핀),INDIA,10TAB/3PTP/PACK,"  123,075 "
전문,라스텟트주(에토포시드),JAPAN,5ML/10VIAL/BOX,"  162,621 "
전문,가브스메트정50/850밀리그램,UK,10TAB/6PTP/PACK,"  6,663,530 "
전문,가브스메트정50/1000밀리그램,UK,10TAB/6PTP/PACK,"  6,972,155 "
전문,아브락산주(파클리탁셀),USA,100MG/1VIAL/PACK,"  3,999,064 "
전문,아브락산주(파클리탁셀),USA,50ML/1VIAL/KIT,"  7,027,095 "
전문,아서틸플러스아르기닌정,FRANCE,30TAB/1BOTTLE/BOX,"  112,133 "
전문,바이오캅지(탄산수소나트륨),EGYPT,650G/BOTTLE,"  644,999 "
전문,바이오캅지(탄산수소나트륨),EGYPT,750G/BOTTLE,"  127,941 "
전문,보톡스주(클로스트리디움보툴리눔독소A형),IRELAND,100UNIT/1VIAL/PACK,"  2,576,068 "
전문,유모베이트연고(클로베타손부티레이트),UK,15G/1TUBE/PACK,"  18,898 "
전문,욘델리스주사1.0밀리그램(트라벡테딘),SPAIN,1VIAL/PACK,"  20,413 "
전문,홀록산주1000밀리그람(이포스파마이드),GERMANY,1000MG/1VIAL/PACK,"  635,295 "
전문,메노푸어주(메노트로핀에이치피),SWITZERLAND,(75IUX10VIAL)+(1MLX10AMPULE)/SET,"  304,109 "
전문,경피용건조비씨지백신(일본균주),JAPAN,1DOSE+1AMP+VACCINATIONTOOL/SET,"  2,191,631 "
전문,미르탁스정15mg(미르타자핀),AUSTRIA,10TAB/3PTP/PACK,"  133,772 "
전문,미르탁스정15mg(미르타자핀),AUSTRIA,120TAB/1BOTTLE/PACK,"  671,513 "
전문,발긴발포과립,JAPAN,4G/500포/CARTON,"  198,652 "
전문,아리돌흡입용캡슐콤비팩(만니톨),AUSTRALIA,19CAP/PACK,"  493,843 "
전문,후루덱스서방정(인다파미드),CHINA,10TAB/9PTP/BOX,"  981,334 "
전문,아서틸정4밀리그람(페린도프릴-t-부틸아민),CHINA,30TAB/3PTP/BOX,"  3,172,781 "
전문,유레아캡슐(14C요소),CHINA,20CAP/BOTTLE,"  333,000 "
전문,타리비드안연고(오플록사신),JAPAN,3.5G/TUBE,"  1,374,349 "
전문,히시파겐씨주20밀리리터,JAPAN,20ML/50AMP/BOX,"  536,547 "
전문,"간포트점안액(1회용),간포트점안액",IRELAND,0.4ML/30TUBE/CARTON,"  441,929 "
전문,"간포트점안액(1회용),간포트점안액",IRELAND,3ML/BOTTLE(다회용),"  90,930 "
전문,아바미스나잘스프레이(미분화플루티카손푸로에이트),UK,1INHALER/PACK(10DOSE),"  4,431,154 "
전문,리큅피디정2밀리그램(로피니롤염산염),SPAIN,14TAB/2PTP/PACK,"  600,719 "
전문,리큅피디정4밀리그램(로피니롤염산염),SPAIN,14TAB/2PTP/PACK,"  887,583 "
전문,리큅피디정8밀리그램(로피니롤염산염),SPAIN,14TAB/2PTP/PACK,"  551,681 "
전문,유모베이트크림(클로베타손부티레이트),UK,15G/1TUBE/PACK,"  14,160 "
전문,"존슨앤드존슨스폰고스탄(젤라틴)(스탠다드,필름,스폐셜,덴탈,아날)",DENMARK,20EA/BOX(7X5X1CM),"  177,358 "
전문,"존슨앤드존슨스폰고스탄(젤라틴)(스탠다드,필름,스폐셜,덴탈,아날)",DENMARK,20EA/BOX(8X3CM),"  67,097 "
전문,써전흡입액(세보플루란),USA,250ML/BOTTLE,"  2,000,400 "
전문,스타레보필름코팅정200/50/200밀리그램,FINLAND,30TAB/1BOTTLE/PACK,"  833,883 "
전문,리루텍정(리루졸),FRANCE,14TAB/4PTP/BOX,"  797,504 "
전문,아서틸정8밀리그람(페린도프릴-t-부틸아민),FRANCE,15TAB/6PTP/BOX,"  2,305,305 "
전문,엔커버액,JAPAN,200ML/24POUCH/BOX,"  2,992,813 "
전문,엔커버액,JAPAN,400ML/12POUCH/BOX,"  1,169,949 "
전문,에락시스주100밀리그램(아니둘라펀진과당혼합물),USA,1VIAL/CARTON(용제포함),"  237,612 "
전문,노보믹스50플렉스펜주100단위/밀리리터,DENMARK,3ML/5PEN/PACK,"  593,675 "
전문,테바아나스트로졸정1밀리그램,ISRAEL,7TAB/4PTP/PACK,"  198,656 "
전문,아큐판주사액(네포팜염산염),FRANCE,2ML/20AMP/BOX,"  1,111,363 "
전문,디아미크롱서방정(글리클라지드),CHINA,30TAB/2PTP/BOX,"  649,956 "
전문,디아미크롱서방정(글리클라지드),CHINA,500TAB/1BOTTLE/BOX,"  1,292,690 "
전문,카나쿨린정(칼리디노게나제),JAPAN,10TAB/10PTP/BOX,"  219,252 "
전문,네오티가손캡슐10밀리그램(아시트레틴),ICELAND,10CAP/10PTP/BOX,"  450,650 "
전문,이센트레스정(랄테그라빌칼륨),IRELAND,60TAB/1BOTTLE/PACK,"  1,569,330 "
전문,이센트레스정(랄테그라빌칼륨),SINGAPORE,60TAB/1BOTTLE/PACK,"  610,110 "
전문,인텔렌스정(에트라비린),ITALY,120TAB/BOTTLE,"  317,045 "
전문,셀레나제100마이크로그램프로주사(아셀렌산나트륨오수화물),GERMANY,2ML/50AMP/BOX,"  46,873 "
전문,시알리스정5밀리그램(타다라필),NEGHERLANDS,14TAB/1PTP/PACK,"  291,720 "
전문,시알리스정5밀리그램(타다라필),NEGHERLANDS,14TAB/2PTP/PACK,"  811,896 "
전문,에이티피주20밀리그램(아데노신트리포스페이트디나트륨),JAPAN,2ML/50AMP/BOX,"  185,408 "
전문,노바스탄하이주10mg/2ml(아가트로반수화물),JAPAN,2ML/AMP,"  1,057,057 "
전문,서바릭스프리필드시린지[인유두종바이러스백신(유전자재조합)],BELGIUM,0.5ML/10PFS/PACK,"  45,816 "
전문,야즈정,GERMANY,28TAB/1PTP/PACK,"  9,365,125 "
전문,코자플러스에프정,AUSTRALIA,100TAB/1BOTTLE/PACK,"  73,416 "
전문,코자플러스에프정,AUSTRALIA,10TAB/3PTP/PACK,"  98,330 "
전문,코자플러스에프정,UK,100TAB/1BOTTLE/PACK,"  152,828 "
전문,코자플러스에프정,UK,10TAB/3PTP/PACK,"  334,344 "
전문,코자플러스프로정,UK,100TAB/1BOTTLE/PACK,"  369,394 "
전문,코자플러스프로정,UK,10TAB/3PTP/PACK,"  535,245 "
전문,조코정20밀리그램(심바스타틴),AUSTRALIA,300TAB/1BOTTLE/PACK,"  73,057 "
전문,조코정20밀리그램(심바스타틴),AUSTRALIA,3TAB/10PTP/PACK,"  90,152 "
전문,조코정20밀리그램(심바스타틴),UK,300TAB/1BOTTLE/PACK,"  35,005 "
전문,조코정20밀리그램(심바스타틴),UK,3TAB/10PTP/PACK,"  79,504 "
전문,조코정40밀리그램(심바스타틴),AUSTRALIA,3TAB/10PTP/PACK,"  29,937 "
전문,조코정40밀리그램(심바스타틴),UK,10TAB/3PTP/PACK,"  11,649 "
전문,휴마로그믹스50퀵펜주100단위/밀리리터(인슐린라이스프로50%와인슐린라이스프로프로타민현탁액50%혼합액),NEGHERLANDS,3ML/5PEN/PACK,"  1,285,928 "
전문,글루코파지정1000밀리그램(메트포르민염산염),FRANCE,15TAB/4PTP/BOX,"  171,942 "
전문,포스터100/6에이치에프에이,GERMANY,9.28G/1CAN/BOX(120회분무),"  2,596,179 "
전문,아로마신정25mg(엑스메스탄),UK,15TAB/2PTP/BOX,"  678,358 "
전문,피블라스트스프레이(트라페르민),JAPAN,1VIAL/PACK(5ML용제포함),"  106,414 "
전문,레메론정30밀리그램(미르타자핀),UK,10TAB/3PTP/PACK,"  518,772 "
전문,"코지네이트-에프에스주[옥토코그알파(혈액응고인자Ⅷ,유전자재조합)]",USA,1000IU/1VIAL/BOX,"  1,939,106 "
전문,"코지네이트-에프에스주[옥토코그알파(혈액응고인자Ⅷ,유전자재조합)]",USA,250IU/1VIAL/BOX,"  82,528 "
전문,"코지네이트-에프에스주[옥토코그알파(혈액응고인자Ⅷ,유전자재조합)]",USA,500IU/1VIAL/BOX,"  410,323 "
전문,엔터팜렉토제식연고(희석니트로글리세린),AUSTRALIA,30G/TUBE,"  26,356 "
전문,세비카정5/20밀리그램,USA,14TAB/2PTP/BOX,"  12,336,035 "
전문,바스티난정(트리메타지딘염산염),CHINA,1000TAB/1BOTTLE/BOX,"  517,792 "
전문,바스티난정(트리메타지딘염산염),CHINA,15TAB/6PTP/BOX,"  195,820 "
전문,슈게스트주50밀리그램(프로게스테론),INDIA,1ML/5AMP/BOX,"  155,176 "
전문,슈게스트주50밀리그램(프로게스테론),INDIA,2ML/5AMP/BOX,"  184,734 "
전문,스토크린정600밀리그램(에파비렌즈),CHINA,30TAB/1BOTTLE/PACK,"  534,114 "
전문,스토크린정600밀리그램(에파비렌즈),UK,30TAB/1BOTTLE/PACK,"  279,992 "
전문,미쎄라프리필드주50μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),GERMANY,0.3ML/1SYRINGE/PACK,"  574,338 "
전문,미쎄라프리필드주75μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),GERMANY,0.3ML/1SYRINGE/PACK,"  1,052,256 "
전문,미쎄라프리필드주75μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),UK,0.3ML/1SYRINGE/PACK,"  228,392 "
전문,미쎄라프리필드주100μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),GERMANY,0.3ML/1SYRINGE/PACK,"  753,887 "
전문,미쎄라프리필드주100μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),UK,0.3ML/1SYRINGE/PACK,"  271,273 "
전문,미쎄라프리필드주150μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),GERMANY,0.3ML/1SYRINGE/PACK,"  746,675 "
전문,미쎄라프리필드주150μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),UK,0.3ML/1SYRINGE/PACK,"  253,193 "
전문,미쎄라프리필드주200μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),GERMANY,0.3ML/1SYRINGE/PACK,"  2,061,024 "
전문,미쎄라프리필드주200μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),UK,0.3ML/1SYRINGE/PACK,"  429,815 "
전문,인파서프주(칼팍탄트),USA,3ML/1VIAL/BOX,"  100,000 "
전문,인파서프주(칼팍탄트),USA,6ML/1VIAL/BOX,"  76,000 "
전문,플라센텍스주(폴리데옥시리보뉴클레오타이드나트륨),ITALY,3ML/5AMP/PACK,"  2,220,733 "
전문,큐티베이트크림(플루티카손프로피오네이트(미분화)),UK,15G/1TUBE/PACK,"  26,390 "
전문,조프란정8밀리그램(온단세트론염산염수화물),SWITZERLAND,15TAB/1PTP/PACK,"  258,051 "
전문,플로실헤모스태틱매트릭스,USA,(500IU/1VIAL/KIT)6KIT/BOX,"  11,840,589 "
전문,코자정100밀리그램(로사르탄칼륨),AUSTRALIA,300TAB/1BOTTLE/PACK,"  248,433 "
전문,코자정100밀리그램(로사르탄칼륨),AUSTRALIA,3TAB/10PTP/PACK,"  474,258 "
전문,코자정100밀리그램(로사르탄칼륨),UK,300TAB/1BOTTLE/PACK,"  1,329,842 "
전문,코자정100밀리그램(로사르탄칼륨),UK,3TAB/10PTP/PACK,"  1,528,246 "
전문,토비애즈서방정4밀리그람(페소테로딘푸마르산염),BELGIUM,7TAB/4BLISTER/CARTON,"  990,687 "
전문,토비애즈서방정4밀리그람(페소테로딘푸마르산염),UK,7TAB/4PTP/CARTON,"  1,036,064 "
전문,토비애즈서방정8밀리그람(페소테로딘푸마르산염),BELGIUM,7TAB/4BLISTER/CARTON,"  227,838 "
전문,토비애즈서방정8밀리그람(페소테로딘푸마르산염),UK,7TAB/4PTP/PACK,"  494,495 "
전문,에이치메드티옥트산주25밀리그램,JAPAN,5ML/AMP,"  47,245 "
전문,시네크캡슐,USA,12CAP/BOX,"  76,799 "
전문,산도스파클리탁셀주6밀리그램/밀리리터,AUSTRIA,16.7ML/VIAL,"  115,961 "
전문,토리셀주(템시롤리무스),UK,1.2ML/1VIAL/PACK(용제첨부),"  257,051 "
전문,제픽스정100밀리그램(라미부딘),UK,14TAB/2PTP/PACK,"  1,660,185 "
전문,제픽스정100밀리그램(라미부딘),UK,14TAB/6PTP/PACK,"  808,404 "
전문,미쎄라프리필드주250μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),GERMANY,0.3ML/1SYRINGE/PACK,"  431,649 "
전문,미쎄라프리필드주250μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),UK,0.3ML/1SYRINGE/PACK,"  75,915 "
전문,미쎄라프리필드주120μg/0.3mL(메톡시폴리에칠렌글리콜-에포에틴베타),GERMANY,0.3ML/1SYRINGE/PACK,"  1,911,679 "
전문,미쎄라프리필드주360μg/0.6mL(메톡시폴리에칠렌글리콜-에포에틴베타),GERMANY,0.6ML/1SYRINGE/PACK,"  417,827 "
전문,미쎄라프리필드주360μg/0.6mL(메톡시폴리에칠렌글리콜-에포에틴베타),UK,0.6ML/1SYRINGE/PACK,"  82,568 "
전문,노바스크정10밀리그램(암로디핀베실산염),AUSTRALIA,10TAB/3PTP/CARTON,"  4,188,381 "
전문,노바스크정10밀리그램(암로디핀베실산염),AUSTRALIA,14TAB/2PTP/CARTON,"  1,668,810 "
전문,스피리바레스피맷(티오트로퓸브롬화물수화물),GERMANY,4.5ML/1CARTRIDGE/PACK(30회사용),"  5,451,673 "
전문,코자플러스정,AUSTRALIA,10TAB/3PTP/PACK,"  818,602 "
전문,코자플러스정,AUSTRALIA,300TAB/1BOTTLE/PACK,"  395,626 "
전문,코자플러스정,UK,10TAB/3PTP/PACK,"  2,580,566 "
전문,코자플러스정,UK,300TAB/1BOTTLE/PACK,"  1,526,489 "
전문,스모프카비벤주,SWEDEN,1477ML/BAG,"  1,527,127 "
전문,스모프카비벤주,SWEDEN,1970ML/BAG,"  393,613 "
전문,스모프카비벤주,SWEDEN,493ML/BAG,"  23,751 "
전문,스모프카비벤주,SWEDEN,986ML/BAG,"  2,193,884 "
전문,코자정(로사르탄칼륨),AUSTRALIA,15TAB/2PTP/PACK,"  908,536 "
전문,코자정(로사르탄칼륨),AUSTRALIA,300TAB/1BOTTLE/PACK,"  763,529 "
전문,코자정(로사르탄칼륨),UK,15TAB/2PTP/PACK,"  4,146,242 "
전문,코자정(로사르탄칼륨),UK,300TAB/1BOTTLE/PACK,"  4,355,664 "
전문,산쿠소패취(그라니세트론),USA,1PATCH(80.1MMX66.6MM)/BOX,"  2,348,058 "
전문,로테맥스점안현탁액0.5%(로테프레드놀에타보네이트),USA,5ML/BOTTLE,"  322,399 "
전문,베마케스트주,JAPAN,2ML/AMP,"  176,069 "
전문,스타로랄300설하액(집먼지진드기)초기치료단계,FRANCE,10ML/3VIAL/SET,"  83,675 "
전문,스타로랄300설하액(집먼지진드기)유지치료단계,FRANCE,10ML/3VIAL/SET,"  349,258 "
전문,아드바그랍서방캡슐0.5밀리그램(타크로리무스),IRELAND,10CAP/5PTP/BOX,"  887,070 "
전문,아드바그랍서방캡슐1밀리그램(타크로리무스),IRELAND,10CAP/5PTP/BOX,"  8,623,024 "
전문,아드바그랍서방캡슐5밀리그램(타크로리무스),IRELAND,10CAP/5PTP/BOX,"  2,051,232 "
전문,옴나리스나잘스프레이(미분화시클레소니드),CANADA,1BOTTLE/BOX(120회분무),"  437,569 "
전문,모빅캡슐7.5밀리그램(멜록시캄),AUSTRALIA,10CAP/10PTP/PACK,"  1,288,391 "
전문,모빅캡슐15밀리그램(멜록시캄),AUSTRALIA,10CAP/10PTP/PACK,"  255,831 "
전문,케프라주사(레비티라세탐),BELGIUM,5ML/10VIAL/BOX,"  1,910,947 "
전문,키도림티30산,JAPAN,"A제1포:2,856G","  203,054 "
전문,키도림티30산,JAPAN,B제1포:882G,"  64,122 "
전문,미르탁스오디티정15밀리그램(미르타자핀),INDIA,10TAB/3PTP/PACK,"  99,913 "
전문,레믹실오디티정15밀리그램(미르타자핀),INDIA,10TAB/3PTP/PACK,"  29,751 "
전문,보톡스주50단위(클로스트리디움보툴리눔독소A형),IRELAND,50UNIT/1VIAL/PACK,"  3,466,017 "
전문,헤리주사(싸이모신알파원),CHINA,1.6MG/2VIAL/BOX,"  1,747,822 "
전문,자누메트정50/850밀리그램,UK,14TAB/4PTP/PACK,"  7,071,035 "
전문,얼비툭스주5mg/mL(세툭시맙),GERMANY,20ML/1VIAL/PACK,"  9,721,418 "
전문,자베스카캡슐100밀리그램(미글루스타트),UK,21CAP/4PTP/PACK,"  346,703 "
전문,"제트케이나스프레이액(리도카인)(무향)(제1처방),제트케이나스프레이액(리도카인)(체리향)(제2처방)",MEXICO,115ML/BOTTLE,"  12,648 "
전문,자렐토정10밀리그램(리바록사반),GERMANY,10TAB/3PTP/PACK,"  7,725,168 "
전문,조스타박스주(대상포진생바이러스백신),USA,0.65ML/1VIAL/PACK,"  8,938,002 "
전문,조스타박스주(대상포진생바이러스백신),USA,0.65ML/1VIAL/PACK(주사침.용제첨부),"  35,676,687 "
전문,볼리브리스정5밀리그램(암브리센탄),CANADA,10TAB/3PTP/PACK,"  940,463 "
전문,볼리브리스정10밀리그램(암브리센탄),CANADA,10TAB/3PTP/PACK,"  1,380,645 "
전문,칼레트라정,UK,120TAB/BOTTLE,"  1,273,477 "
