전문/일반,품명,국가,포장단위, 금액(USD)
전문,알리톡연질캡슐10밀리그램,U.K,10CAP/3PTP/PACK,"  1,012,118 "
전문,알리톡연질캡슐30밀리그램,U.K,10CAP/3PTP/PACK,"  2,168,787 "
전문,알림타주100밀리그램,NETHERLANDS,1VIAL/CARTON,"  1,351,896 "
전문,알림타주500밀리그램,NETHERLANDS,1VIAL/CARTON,"  14,931,962 "
전문,알베스코흡입제160,CANADA,1BOTTLE/BOX(60회분무),"  432,781 "
전문,알베스코흡입제80,CANADA,60DOSE/1BOTTLE/BOX,"  47,405 "
전문,알카인0.5%점안액,BELGIUM,15ML/1BOTTLE/PACK,"  270,896 "
전문,알케란정,MAURITIUS,25TAB/BOTTLE,"  110,880 "
전문,알콕시아정30밀리그램,SPAIN,10TAB/3PTP/PACK,"  3,263,159 "
전문,알파간피점안액0.15%,USA,5ML/BOTTLE,"  7,242,598 "
전문,알프로릭스주,USA,1000IU/VIAL,"  728,885 "
전문,알프로릭스주,USA,250IU/VIAL,"  250,932 "
전문,알프로릭스주,USA,3000IU/VIAL,"  1,498,759 "
전문,알프로릭스주,USA,500IU/VIAL,"  140,310 "
전문,암모납스500밀리그램,FRANCE,250TAB/BOTTLE,"  159,500 "
전문,암모뉼주,USA,50ML/VIAL,"  9,000 "
전문,암비솜주사,U.K,50MG/10VIAL/BOX,"  7,066,888 "
전문,암비솜주사,U.K,50MG/VIAL,"  6,980,769 "
전문,암피베실정5mg,SWITZERLAND,100TABLET/1BOTTLE/PACK,"  110,644 "
전문,암피베실정5mg,SWITZERLAND,10TAB/3PTP/PACK,"  59,348 "
전문,압노바비스쿰에이0.02mg주사액,GERMANY,1ML/8AMP/BOX,"  145,563 "
전문,압노바비스쿰에이0.2mg주사액,GERMANY,1ML/8AMP/BOX,"  56,144 "
전문,압노바비스쿰에이20mg주사액,GERMANY,1ML/8AMP/BOX,"  144,036 "
전문,압노바비스쿰에이2mg주사액,GERMANY,1ML/8AMP/BOX,"  52,209 "
전문,압노바비스쿰에프0.02mg주사액,GERMANY,1ML/8AMP/BOX,"  222,001 "
전문,압노바비스쿰에프0.2mg주사액,GERMANY,1ML/8AMP/BOX,"  165,917 "
전문,압노바비스쿰에프20mg주사액,GERMANY,1ML/8AMP/BOX,"  589,996 "
전문,압노바비스쿰에프2mg주사액,GERMANY,1ML/8AMP/BOX,"  121,119 "
전문,압노바비스쿰엠0.02mg주사액,GERMANY,1ML/8AMP/BOX,"  190,642 "
전문,압노바비스쿰엠0.2mg주사액,GERMANY,1ML/8AMP/BOX,"  200,906 "
전문,압노바비스쿰엠20mg주사액,GERMANY,1ML/8AMP/BOX,"  942,843 "
전문,압노바비스쿰엠2mg주사액,GERMANY,1ML/8AMP/BOX,"  116,696 "
전문,압노바비스쿰큐0.02mg주사액,GERMANY,1ML/8AMP/BOX,"  73,350 "
전문,압노바비스쿰큐0.2mg주사액,GERMANY,1ML/8AMP/BOX,"  42,380 "
전문,압노바비스쿰큐20mg주사액,GERMANY,1ML/8AMP/BOX,"  142,301 "
전문,압노바비스쿰큐2mg주사액,GERMANY,1ML/8AMP/BOX,"  40,791 "
전문,애드베이트주,AUSTRIA,1000IU/1VIAL/SET,"  8,863,071 "
전문,애드베이트주,AUSTRIA,1500IU/1VIAL/SET,"  12,659,596 "
전문,애드베이트주,AUSTRIA,250IU/1VIAL/SET,"  1,006,905 "
전문,애드베이트주,AUSTRIA,500IU/1VIAL/SET,"  3,397,485 "
일반,애드빌리퀴겔연질캡슐,AUSTRALIA,10CAP/1PTP/CARTON,"  518,139 "
일반,애드빌리퀴겔연질캡슐,AUSTRALIA,30CAP/BOTTLE,"  420,929 "
전문,애드세트리스주,DENMARK,50MG/1VIAL/BOX,"  2,698,745 "
전문,애드세트리스주,DENMARK,50MG/1VIAL/PACK,"  2,829,684 "
전문,애디노베이트주,USA,1000IU/1VIAL/CARTON,"  6,267,662 "
전문,애디노베이트주,USA,1500IU/1VIAL/CARTON,"  4,064,934 "
전문,애디노베이트주,USA,2000IU/1VIAL/CARTON,"  9,068,848 "
전문,애디노베이트주,USA,250IU/1VIAL/CARTON,"  1,052,120 "
전문,애디노베이트주,USA,500IU/1VIAL/CARTON,"  2,560,121 "
일반,애바가드외용액,USA,500ML/8BOTTLE/CARTON,"  602,256 "
전문,애피드라주바이알,GERMANY,10ML/1VIAL/PACK,"  235,561 "
전문,애피드라주솔로스타,GERMANY,3ML/5PFP/PACK,"  2,500,128 "
전문,액토스릴정30/2밀리그램,DENMARK,14TAB/2PTP/CARTON,"  80,497 "
전문,액토스릴정30/4밀리그램,DENMARK,14TAB/2PTP/CARTON,"  134,844 "
전문,액토스메트정15/850밀리그램,DENMARK,14TAB/4PTP/PACK,"  1,177,336 "
전문,액토스정15밀리그램,DENMARK,14TAB/2PTP/CARTON,"  4,949,046 "
전문,액토스정15밀리그램,DENMARK,14TAB/2PTP/PACK,"  1,143,651 "
전문,액토스정30밀리그램,DENMARK,14TAB/2PTP/CARTON,"  2,605,919 "
전문,액토스정30밀리그램,DENMARK,14TAB/2PTP/PACK,"  242,561 "
전문,액트에어설하정유지치료단계,AUSTRALIA,30TAB/1PTP/CARTON,"  483,828 "
전문,액트에어설하정초기치료단계,AUSTRALIA,(3TAB1/PTP+28TAB/1PTP)/CARTON,"  61,456 "
전문,액티라제주사20밀리그램,GERMANY,20MG/2VIAL/PACK(용제포함),"  3,916,561 "
전문,액티라제주사50밀리그램,GERMANY,50MG/1VIAL/PACK(첨부용제50ML포함),"  2,910,786 "
전문,앰겔러티120밀리그램/밀리리터프리필드펜주,USA,1ML/1PFP/BOX,"  1,800,983 "
전문,앱스틸라주,GERMANY,1000IU/1VIAL/BOX,"  177,891 "
전문,앱스틸라주,GERMANY,2000IU/1VIAL/BOX,"  372,360 "
전문,앱스틸라주,GERMANY,500IU/1VIAL/BOX,"  109,030 "
전문,야로즈정,SPAIN,28TAB/1PTP/PACK,"  495,662 "
전문,야스민정,GERMANY,21TAB/1PTP/PACK,"  1,035,034 "
전문,야즈정,GERMANY,28TAB/1PTP/PACK,"  8,476,678 "
일반,얄액,GERMANY,67.5ML/10BOTTLE/BOX,"  101,888 "
전문,어코드도세탁셀주,U.K,1ML/VIAL,"  275,012 "
전문,어코드도세탁셀주,U.K,4ML/VIAL,"  374,532 "
전문,어택트라흡입용캡슐150/160마이크로그램,JAPAN,30CAP/PACK,"  78,329 "
전문,어택트라흡입용캡슐150/320마이크로그램,JAPAN,30CAP/PACK,"  51,261 "
전문,어택트라흡입용캡슐150/80마이크로그램,JAPAN,30CAP/PACK,"  35,765 "
전문,얼비툭스주5mg/mL,NETHERLANDS,20ML/1VIAL/PACK,"  9,306,482 "
전문,업트라비정200마이크로그램,BELGIUM,10TAB/6PTP/BOX,"  264,015 "
전문,업트라비정200마이크로그램,SWITZERLAND,10TAB/6PTP/BOX,"  329,648 "
전문,업트라비정400마이크로그램,BELGIUM,10TAB/6PTP/BOX,"  249,637 "
전문,업트라비정400마이크로그램,SWITZERLAND,10TAB/6PTP/BOX,"  142,521 "
전문,업트라비정800마이크로그램,BELGIUM,10TAB/6PTP/BOX,"  540,884 "
전문,업트라비정800마이크로그램,SWITZERLAND,10TAB/6PTP/BOX,"  377,255 "
전문,에너제어흡입용캡슐150/50/160마이크로그램,JAPAN,30CAP/PACK,"  182,879 "
전문,에너제어흡입용캡슐150/50/80마이크로그램,JAPAN,30CAP/PACK,"  127,910 "
전문,에듀란트정25밀리그램,USA,30TAB/BOTTLE,"  187,110 "
전문,에락시스주100밀리그램,USA,1VIAL/CARTON(용제포함),"  743,312 "
전문,에란탄지속정60밀리그램,USA,100TAB/BOTTLE,"  1,619,643 "
전문,에란탄지속정60밀리그램,USA,30TAB/BOTTLE,"  277,498 "
전문,에로콤크림,BELGIUM,15G/TUBE,"  109,289 "
전문,에르위나제주,U.K,"10,000IU/5VIAL/PACK","  936,663 "
전문,에리니토정5밀리그램,NETHERLANDS,5TAB/6PTP/BOX,"  40,029 "
전문,에리우스정,BELGIUM,15TAB/2PTP/PACK,"  601,709 "
전문,에멘드IV주150밀리그램,USA,714.1MG/1VIAL/PACK,"  1,880,785 "
전문,에멘드캡슐125밀리그램,IRELAND,1CAP/1PTP/PACK,"  1,647,573 "
전문,에멘드캡슐80밀리그램,IRELAND,1CAP/1PTP/PACK,"  2,428,243 "
전문,에보타즈정,USA,30TAB/BOTTLE,"  438,088 "
전문,에브리스디건조시럽0.75mg/mL,SWITZERLAND,80ML/1BOTTLE/BOX,"  56,566 "
전문,에비셀,ISRAEL,2ML/KIT,"  1,443,000 "
전문,에비셀,ISRAEL,4ML/KIT,"  2,311,000 "
전문,에비스타정60밀리그람,SINGAPORE,14TAB/2PTP/PACK,"  1,132,808 "
전문,에빅사액,DENMARK,50G/BOTTLE,"  136,686 "
전문,에빅사정,DENMARK,14TAB/4PTP/PACK,"  13,901,965 "
전문,에스글리토정10/5밀리그램,GERMANY,10TAB/3PTP/PACK,"  143,280 "
전문,에스글리토정25/5밀리그램,GERMANY,10TAB/3PTP/PACK,"  161,541 "
전문,에스메론주,GERMANY,5ML/10VIAL/PACK,"  1,637,467 "
전문,에스트라디올-데포주10mg,GERMANY,1ML/10AMP/BOX,"  324,807 "
전문,에스트라시트캡슐140밀리그램,ITALY,30CAP/BOTTLE,"  249,689 "
일반,에이리스정,IRELAND,21TAB/1BLISTER/PACK,"  198,607 "
전문,에이베리스점안액0.002%,JAPAN,2.5ML/BOTTLE,"  279,745 "
전문,에이알아이몰리부덴.테크네튬제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),AUSTRALIA,1350MCI/PACK,"  23,246 "
전문,에이치메드티옥트산주25밀리그램,JAPAN,5ML/AMP,"  56,732 "
전문,에이치메드푸르설티아민주50밀리그램,JAPAN,20ML/AMP,"  78,335 "
일반,에이치엠씨엔에프산,SWITZERLAND,1KG/CAN,"  518,047 "
전문,에이티피주20밀리그램,JAPAN,2ML/50AMP/BOX,"  48,769 "
전문,에코덤합텐항원류,SWEDEN,5ML/25SYRINGE/SET,"  19,316 "
전문,에퀴피나필름코팅정50밀리그램,JAPAN,14TAB/2PTP/BOX,"  772,158 "
전문,에클리라제뉴에어400마이크로그램,SPAIN,60DOSE/1INHALOR/BOX,"  357,591 "
전문,에토미데이트리푸로주,GERMANY,10ML/10AMP/PACK,"  559,292 "
전문,에톨로체50밀리그램프리필드시린지,KOREA,50MG/4PFS/CARTON(주사침포함),"  2,326,082 "
전문,에톨로체50밀리그램프리필드펜주,KOREA,50MG/4PFP/CARTON,"  402,200 "
전문,에포신주사2%,NETHERLANDS,5ML/1VIAL/PACK,"  76,433 "
전문,에프디카인1:100000주,MEXICO,1.8ML/50CARTRIDGE/PACK(GLASS),"  104,838 "
전문,에피듀오겔0.1%/2.5%,GERMANY,15G/BOTTLE,"  717,801 "
전문,에피듀오포르테겔0.3%/2.5%,CANADA,15G/BOTTLE,"  277,163 "
전문,에피언트정10밀리그램,GERMANY,6TAB/5PTP/BOX,"  5,303,573 "
전문,에피언트정5밀리그램,GERMANY,6TAB/5PTP/BOX,"  1,905,928 "
전문,엑셀론캡슐1.5밀리그램,SPAIN,14CAP/2PTP/PACK,"  1,165,024 "
전문,엑셀론캡슐3.0밀리그램,SPAIN,14CAP/2PTP/PACK,"  1,385,958 "
전문,엑셀론캡슐4.5밀리그램,SPAIN,14CAP/2PTP/PACK,"  359,365 "
전문,엑셀론캡슐6.0밀리그램,SPAIN,14CAP/2PTP/PACK,"  217,526 "
전문,엑셀론패취10,GERMANY,30PATCH/PACK(10CM2),"  1,302,913 "
전문,엑셀론패취15,GERMANY,30PATCH/PACK(15CM2),"  290,691 "
전문,엑셀론패취5,GERMANY,30PATCH/PACK(5CM2),"  1,052,211 "
전문,엑스자이드필름코팅정180밀리그램,SWITZERLAND,10TAB/3PTP/PACK,"  487,164 "
전문,엑스자이드필름코팅정360밀리그램,SWITZERLAND,10TAB/3PTP/PACK,"  5,230,130 "
전문,엑스자이드필름코팅정90밀리그램,SWITZERLAND,10TAB/3PTP/PACK,"  115,531 "
전문,엑스지바주,USA,1.7ML/1VIAL/PACK(주사용수),"  1,881,811 "
전문,엑스탄디연질캡슐40mg,NETHERLANDS,28CAP/4PTP/BOX,"  1,915,276 "
전문,엑스트라닐액,SINGAPORE,2000ML/6BAG/BOX(SINGLE),"  1,958,034 "
전문,엑스트라닐액,SINGAPORE,2000ML/6BAG/BOX(TWIN),"  3,178,204 "
전문,엑스포비오정20밀리그램,USA,4TAB/4PTP/BOX,"  1,124,630 "
전문,엑스포비오정20밀리그램,USA,5TAB/4PTP/BOX,"  248,080 "
전문,엑스포비오정20밀리그램,USA,6TAB/4PTP/BOX,"  198,464 "
전문,엑스포비오정20밀리그램,USA,8TAB/4PTP/BOX,"  132,310 "
전문,엑스포지정10/160밀리그램,SWITZERLAND,14TAB/2PTP/PACK,"  8,337,732 "
전문,엑스포지정5/160밀리그램,SWITZERLAND,14TAB/2PTP/PACK,"  13,653,029 "
전문,엑스포지정5/80밀리그램,SWITZERLAND,14TAB/2PTP/PACK,"  19,188,513 "
전문,엔독산주500mg,GERMANY,500MG/1VIAL/PACK,"  494,998 "
전문,엔브렐50밀리그램프리필드주,BELGIUM,1ML/4VIAL/PACK,"  3,729,988 "
전문,엔브렐마이클릭펜주50밀리그램,BELGIUM,50MG/4PFP/PACK,"  4,520,846 "
전문,엔브렐주사25밀리그램,BELGIUM,25MG/4VIAL/PACK,"  1,533,657 "
전문,엔스틸룸폼,DENMARK,60G/CAN,"  1,019,462 "
전문,엔스프링프리필드시린지주,SWITZERLAND,1ML/1PFS/BOX,"  47,772 "
전문,엔커버액(밀크향),JAPAN,400ML/12POUCH/BOX,"  3,335,708 "
전문,엔커버액(옥수수향),JAPAN,200ML/24POUCH/BOX,"  7,330,406 "
전문,엔커버액(커피향),JAPAN,200ML/24POUCH/BOX,"  2,127,961 "
전문,엔터팜렉토제식연고,AUSTRALIA,30G/TUBE,"  28,680 "
전문,엔토코트,SWITZERLAND,7SET/BOX,"  57,838 "
전문,엔트레스토필름코팅정100밀리그램,ITALY,10TAB/3PTP/PACK,"  2,802,173 "
전문,엔트레스토필름코팅정100밀리그램,ITALY,10TAB/6PTP/PACK,"  3,348,628 "
전문,엔트레스토필름코팅정200밀리그램,SINGAPORE,10TAB/6PTP/PACK,"  2,318,235 "
전문,엔트레스토필름코팅정50밀리그램,ITALY,10TAB/3PTP/PACK,"  11,361,287 "
전문,엘라원정,FRANCE,1TAB/1PTP/PACK,"  696,911 "
전문,엘라좁점안현탁액,IRELAND,6ML/BOTTLE,"  5,090,662 "
전문,엘라프라제주,USA,3ML/1VIAL/BOX,"  8,880,187 "
일반,엘레비트정,SWITZERLAND,20TAB/5PTP/PACK,"  382,179 "
전문,엘록사틴주5밀리그램/밀리리터,FRANCE,10ML/1VIAL/BOX,"  4,205,938 "
전문,엘록사틴주5밀리그램/밀리리터,FRANCE,20ML/1VIAL/BOX,"  21,895,753 "
전문,엘록테이트주,USA,1000IU/VIAL,"  580,332 "
전문,엘록테이트주,USA,2000IU/VIAL,"  1,161,656 "
전문,엘록테이트주,USA,250IU/VIAL,"  145,507 "
전문,엘록테이트주,USA,3000IU/VIAL,"  432,460 "
전문,엘록테이트주,USA,500IU/VIAL,"  445,340 "
전문,엘리가드주22.5밀리그램,USA,22.5MG/1SYRINGE/PACK,"  1,340,845 "
전문,엘리가드주45밀리그램,USA,45MG/1SYRINGE/PACK,"  444,837 "
전문,엘리가드주7.5밀리그램,USA,7.5MG/1SYRINGE/PACK,"  173,850 "
전문,엘리델크림1%,GERMANY,10G/TUBE,"  1,186,081 "
전문,엘리델크림1%,GERMANY,30G/TUBE,"  2,148,161 "
전문,엘리퀴스정2.5밀리그램,IRELAND,10TAB/6PTP/CARTON,"  17,223,717 "
전문,엘리퀴스정5밀리그램,IRELAND,10TAB/6PTP/CARTON,"  17,864,333 "
전문,엘시토닌주10단위,JAPAN,10IU/10AMP/BOX,"  12,142 "
전문,엘시토닌주20S,JAPAN,20IU/10AMP/BOX,"  18,940 "
일반,엘엠엑스4크림,USA,5G/TUBE,"  9,009 "
일반,엘캡슐보바인젤라틴공캡슐1호,CHINA,"100,000CAP/CARTON",  200 
일반,엘캡슐보바인젤라틴공캡슐1호,CHINA,"125,000CAP/CARTON","  179,488 "
일반,엘-크라넬알파액0.025%,GERMANY,100ML/BOTTLE,"  337,691 "
전문,엠라5%크림,IRELAND,5G/5TUBE/CARTON,"  600,202 "
전문,엠엠알II,USA,(0.5MLX5VIAL+용제X5)/PACK,"  3,167,883 "
전문,엠플리시티주300밀리그램,IRELAND,340MG/1VIAL/CARTON,"  18,590 "
전문,엠플리시티주400밀리그램,IRELAND,440MG/1VIAL/CARTON,"  25,350 "
전문,여보이주50밀리그램/10밀리리터,USA,10ML/1VIAL/BOX,"  2,707,571 "
전문,예나스테론주,GERMANY,1ML/10AMP/BOX,"  1,568,626 "
일반,예나젠질용액0.1%,ITALY,140ML/5BOTTLE/BOX,"  65,450 "
전문,예나트론질좌제,ITALY,6EA/2PTP/BOX,"  1,156,775 "
전문,오가루트란주0.25mg/0.5ml,GERMANY,0.5ML/1PFS/PACK,"  1,408,563 "
전문,오니바이드주,USA,10ML/VIAL,"  3,594,310 "
전문,오렌시아서브큐프리필드시린지125밀리그램,USA,1ML/4SYRINGE/PACK,"  800,237 "
전문,오렌시아주250밀리그램,USA,250MG/1VIAL/BOX,"  3,853,538 "
전문,오메가벤주,AUSTRIA,50ML/VIAL,"  274,614 "
전문,오바지오필름코팅정14밀리그램,USA,14TAB/2BLISTER/BOX,"  1,531,636 "
전문,오베스틴질좌제,AUSTRALIA,15SUPP/PACK,"  564,012 "
전문,오비드렐리퀴드주,NETHERLANDS,0.5ML/1PFS/BOX,"  2,174,997 "
전문,오비드렐펜주,NETHERLANDS,0.5ML/1PFS/PACK,"  1,065,884 "
전문,오엠피에스주40밀리그램,INDIA,42.5MG/1VIAL/BOX,"  320,244 "
전문,오저덱스이식제700㎍,IRELAND,1APPLICATOR/UNIT(주사침첨부),"  4,050,986 "
일반,오큐바이트프리저비전정,USA,120TAB/1BOTTLE/PACK,"  433,141 "
일반,오트리빈0.05%비강분무액,SWITZERLAND,10ML/BOTTLE,"  625,364 "
일반,오트리빈멘톨0.1%분무제,SWITZERLAND,10ML/BOTTLE,"  2,582,122 "
일반,오트리빈베이비내추럴비강분무액,SWITZERLAND,15ML/BOTTLE,"  254,077 "
전문,오페브연질캡슐100밀리그램,GERMANY,10CAP/6PTP/PACK,"  2,321,435 "
전문,오페브연질캡슐150밀리그램,GERMANY,10CAP/6PTP/PACK,"  985,913 "
일반,오현파마활혈진통고,TAIWAN,6PIECES/PACK,"  136,142 "
일반,옥테니셉트액,GERMANY,50ML/BOTTLE,"  344,488 "
전문,옥트레오스캔주사,NETHERLANDS,3.3MCI(122MBQ)/KIT,"  24,349 "
전문,온글라이자정2.5밀리그램,SWEDEN,7TAB/4PTP/PACK,"  752,785 "
전문,온글라이자정5밀리그램,SWEDEN,14TAB/2PTP/PACK,"  3,540,672 "
전문,온베브지주,KOREA,16ML/1VIAL/CARTON,"  1,290,697 "
전문,온베브지주,KOREA,4ML/1VIAL/CARTON,"  628,487 "
전문,온브리즈흡입용캡슐150마이크로그램,IRELAND,10CAP/3PTP/BOX(브리즈헬러첨부),"  308,251 "
전문,온브리즈흡입용캡슐300마이크로그램,IRELAND,10CAPSULE/3PTP/BOX(브리즈헬러첨부),"  74,309 "
전문,온코타이스주,NETHERLANDS,1VIAL/PACK,"  1,399,147 "
전문,올루미언트정2밀리그램,NETHERLANDS,14TAB/2PTP/BOX,"  747,034 "
전문,올루미언트정4밀리그램,NETHERLANDS,14TAB/2PTP/BOX,"  5,981,143 "
전문,올리멜엔9이주,FRANCE,1000ML/6BAG/BOX,"  1,532,219 "
전문,올리멜엔9이주,FRANCE,1500ML/4BAG/BOX,"  903,906 "
전문,올리멜엔9이주,FRANCE,2000ML/4BAG/BOX,"  35,606 "
전문,옴나리스나잘스프레이,CANADA,120DOSE/1BOTTLE/BOX,"  447,781 "
전문,옴니파큐240주,NORWAY,50ML/10BOTTLE/PACK,"  36,641 "
전문,옴니파큐300주,NORWAY,100ML/10BOTTLE/PACK,"  1,673,019 "
전문,옴니파큐300주,NORWAY,10ML/10VIAL/PACK,"  1,021,170 "
전문,옴니파큐300주,NORWAY,125ML/10BOTTLE/PACK,"  97,666 "
전문,옴니파큐300주,NORWAY,150ML/10BOTTLE/PACK,"  4,662,464 "
전문,옴니파큐300주,NORWAY,20ML/10VIAL/PACK,"  141,918 "
전문,옴니파큐300주,NORWAY,40ML/10BOTTLE/PACK,"  233,857 "
전문,옴니파큐300주,NORWAY,500ML/10BOTTLE/PACK,"  872,998 "
전문,옴니파큐300주,NORWAY,50ML/10BOTTLE/PACK,"  95,517 "
전문,옴니파큐350주,NORWAY,100ML/10BOTTLE/PACK,"  2,669,236 "
전문,옴니파큐350주,NORWAY,125ML/10BOTTLE/PACK,"  381,017 "
전문,옴니파큐350주,NORWAY,150ML/10BOTTLE/PACK,"  3,538,375 "
전문,옴니파큐350주,NORWAY,500ML/10BOTTLE/PACK,"  2,320,641 "
전문,옴니파큐350주,NORWAY,50ML/10BOTTLE/PACK,"  110,981 "
전문,옵디보주100mg,JAPAN,10ML/1VIAL/BOX,"  20,377,845 "
전문,옵디보주20mg,JAPAN,2ML/1VIAL/BOX,"  2,663,741 "
전문,옵디보주240mg,JAPAN,24ML/1VIAL/BOX,"  7,723,045 "
전문,옵서미트정10밀리그램,BELGIUM,15TAB/2PTP/PACK,"  3,790,580 "
전문,옵서미트정10밀리그램,SWITZERLAND,15TAB/2PTP/PACK,"  3,168,283 "
전문,옵티레이320울트라젝트주사,USA,100ML/SYRINGE,"  173,904 "
전문,옵티레이320울트라젝트주사,USA,125ML/SYRINGE,"  2,594,719 "
전문,옵티레이320주사,CANADA,100ML/BOTTLE,"  1,079,873 "
전문,옵티레이320주사,CANADA,150ML/BOTTLE,"  5,859,084 "
전문,옵티레이320주사,CANADA,500ML/BOTTLE,"  620,361 "
전문,옵티레이320주사,CANADA,50ML/VIAL,"  201,941 "
전문,옵티레이350주사,CANADA,100ML/BOTTLE,"  801,960 "
전문,옵티레이350주사,CANADA,150ML/BOTTLE,"  1,314,335 "
전문,옵티레이350주사,CANADA,500ML/BOTTLE,"  413,611 "
전문,옵티레이350주사,CANADA,50ML/VIAL,"  78,689 "
전문,옵티졸지에스액,USA,20ML/12VIAL/BOX,"  30,402 "
전문,와킥스필름코팅정5밀리그램,FRANCE,30TAB/BOTTLE,"  27,638 "
전문,우레아13C브래스테스트키트,CHINA,1CUP(3.3G)/KIT,"  64,000 "
전문,울토미리스주,USA,30ML/1VIAL/BOX,"  30,433,181 "
전문,울트라비스트300주프리필드카트리지,GERMANY,125ML/10CARTRIDGE/BOX,"  1,534,120 "
전문,울트라비스트듀300주사,GERMANY,100ML/10BOTTLE/BOX,"  618,490 "
전문,울트라비스트듀300주사,GERMANY,150ML/10BOTTLE/BOX,"  3,351,583 "
전문,울트라비스트듀300주사,GERMANY,500ML/1BOTTLE/BOX,"  711,919 "
전문,울트라비스트듀300주사,GERMANY,50ML/10BOTTLE/BOX,"  49,397 "
전문,울트라비스트듀370주사,GERMANY,100ML/10BOTTLE/BOX,"  1,003,276 "
전문,울트라비스트듀370주사,GERMANY,30ML/10VIAL/BOX,"  333,531 "
전문,울트라비스트듀370주사,GERMANY,500ML/1BOTTLE/BOX,"  1,301,207 "
전문,울트라비스트듀370주사,GERMANY,50ML/10BOTTLE/BOX,"  80,412 "
전문,울트라셋정,CANADA,100TAB/BOTTLE,"  1,748,709 "
전문,울트라셋정,CANADA,10TAB/5PTP/BOX,"  466,251 "
전문,울트라테크네카우제너레이터,JAPAN,11.1GBQ(300MCI/1GENERATOR),"  78,595 "
전문,울트라테크네카우제너레이터,JAPAN,18.5GBQ(500MCI/1GENERATOR),"  271,970 "
전문,울트라테크네카우제너레이터,JAPAN,37GBQ(1000MCI/1GENERATOR),"  482,451 "
전문,울트라테크네카우제너레이터,JAPAN,7.4GBQ(200MCI/1GENERATOR),"  48,941 "
전문,웰부트린엑스엘정150밀리그램,GERMANY,30TAB/1BOTTLE/PACK,"  994,284 "
전문,웰부트린엑스엘정300밀리그램,GERMANY,30TAB/1BOTTLE/PACK,"  799,121 "
일반,위드원엘과립,JAPAN,6STICKS/CASE,"  224,956 "
전문,윈로에스디에프주1500IU,IRELAND,1VIAL/BOX,"  129,050 "
전문,윈로에스디에프주600IU,IRELAND,1VIAL/BOX,"  9,983 "
전문,윌리진캡슐25밀리그램,TAIWAN,100CAP/BOTTLE,"  34,815 "
전문,윌리진캡슐50밀리그램,TAIWAN,100CAP/BOTTLE,"  111,814 "
전문,유나신정375mg,ITALY,10TAB/3PTP/PACK,"  209,615 "
전문,유레릭스주0.25밀리그램,INDIA,0.265MG/1VIAL/BOX,"  115,663 "
전문,유레아캡슐,CHINA,20CAP/BOTTLE,"  610,940 "
전문,유로미텍산주,GERMANY,4ML/15AMP/BOX,"  508,521 "
전문,유비트정100밀리그람,JAPAN,5TAB/2STRIP/BOX,"  567,074 "
전문,유시락스시럽,BELGIUM,100ML/1BOTTLE/BOX,"  351,792 "
전문,유앤정,SPAIN,14TAB/2PTP/BOX,"  98,111 "
전문,유트로게스탄연질캡슐,THAILAND,15CAP/2PTP/PACK,"  244,365 "
전문,유트로게스탄질좌제200mg,THAILAND,15CAP/1PTP/PACK,"  548,756 "
전문,이달비정40밀리그램,DENMARK,14TAB/2PTP/BOX,"  995,317 "
전문,이달비정40밀리그램,DENMARK,14TAB/2PTP/CARTON,"  2,474,619 "
전문,이달비정80밀리그램,DENMARK,14TAB/2PTP/BOX,"  335,093 "
전문,이달비정80밀리그램,DENMARK,14TAB/2PTP/CARTON,"  1,739,142 "
전문,이달비클로정40/12.5밀리그램,IRELAND,14TAB/2PTP/CARTON,"  1,347,060 "
전문,이달비클로정40/25밀리그램,IRELAND,14TAB/2PTP/BOX,"  49,420 "
전문,이달비클로정40/25밀리그램,IRELAND,14TAB/2PTP/CARTON,"  159,832 "
전문,이레사정,JAPAN,10TAB/3PTP/PACK,"  17,828,281 "
전문,이리노텔주,INDIA,2ML/VIAL,"  8,980 "
전문,이리노텔주,INDIA,5ML/VIAL,"  31,417 "
전문,이리보정2.5마이크로그램,JAPAN,10TAB/10PTP/BOX,"  159,989 "
전문,이리보정5마이크로그램,JAPAN,10TAB/10PTP/BOX,"  454,277 "
전문,이모젭주,USA,0.5ML/1VIAL/BOX,"  1,521,688 "
전문,이뮤네이트주500,AUSTRIA,500IU/VIAL,"  2,411,653 "
전문,이뮤란정,MAURITIUS,25TAB/4PTP/PACK,"  625,012 "
전문,이뮤코텔주10mg,GERMANY,1VIAL/BOX(용매포함),"  12,363 "
전문,이뮤코텔주1mg,GERMANY,1VIAL/BOX(용매포함),"  1,752,109 "
전문,이미그란정50밀리그램,U.K,6TAB/1PTP/PACK,"  2,902,634 "
전문,이반드퀄정150밀리그램,NETHERLANDS,1TAB/1PTP/PACK,"  2,444 "
전문,이베니티주프리필드시린지,USA,1.17ML/2PFS/BOX,"  11,151,677 "
일반,이브원큐에스연질캡슐,VIETNAM,10CAP/1PTP/BOX,"  34,526 "
전문,이센트레스에이치디정,SINGAPORE,60TAB/1BOTTLE/PACK,"  498,707 "
전문,이센트레스정,IRELAND,60TAB/1BOTTLE/PACK,"  774,228 "
전문,이소바이드액,JAPAN,500ML/BOTTLE,"  390,000 "
전문,이소켓0.1%주사,GERMANY,10ML/10AMP/BOX,"  254,985 "
