,전문/일반,품목명,국가,포장단위,sales,year
186,일반,에이치엠씨엔에프산(과탄산나트륨),SWITZERLAND,1KG/CAN,297725,2020-01-01
187,일반,엘레비트정,SWITZERLAND,10TAB/10PTP/PACK,409350,2020-01-01
188,일반,엘엠엑스4크림(리도카인),USA,5G/TUBE,24024,2020-01-01
189,일반,엘-크라넬알파액0.025%(알파트라디올),GERMANY,100ML/BOTTLE,338508,2020-01-01
190,일반,영진젤라틴공캡슐2호,JAPAN,150000CAP/BOX,100987,2020-01-01
191,일반,오큐바이트프리저비전정,USA,120TAB/1BOTTLE/PACK,261149,2020-01-01
192,일반,오트리빈0.05%비강분무액(자일로메타졸린염산염),SWITZERLAND,10ML/BOTTLE,181350,2020-01-01
193,일반,오트리빈멘톨0.1%분무제(자일로메타졸린염산염),SWITZERLAND,10ML/BOTTLE,3259709,2020-01-01
194,일반,오트리빈베이비내추럴비강분무액(염화나트륨),ITALY,15ML/BOTTLE,266165,2020-01-01
195,일반,오트리빈베이비내추럴비강분무액(염화나트륨),SWITZERLAND,15ML/BOTTLE,900038,2020-01-01
196,일반,오트리빈에스비강분무액(옥시메타졸린염산염),SWITZERLAND,10ML/BOTTLE,550886,2020-01-01
197,일반,오현파마활혈진통고,TAIWAN,6PIECES/PACK,66198,2020-01-01
198,일반,옥테니셉트액,GERMANY,50ML/BOTTLE,90628,2020-01-01
199,일반,옵티덤크림,GERMANY,50G/TUBE,12229,2020-01-01
200,일반,위드원엘과립,JAPAN,6STICK/CASE,150905,2020-01-01
201,일반,유카본정,AUSTRIA,10TAB/10PTP/BOX,164371,2020-01-01
202,일반,인도포르테카타플라스마(인도메타신),TAIWAN,6매/PACK(7X14CM2),59100,2020-01-01
203,일반,일청허리케인스프레이(벤조카인),USA,59.2ML/CAN,18525,2020-01-01
204,일반,재우스오라쿠고에이취플라스타(살리실산),JAPAN,6매/BOX(7MM),21548,2020-01-01
205,일반,젤존팝카타플라스마(플루르비프로펜),TAIWAN,6매/PACK(7CMX14CM),107896,2020-01-01
206,일반,조아팝(플루르비프로펜),TAIWAN,10EA/PACK(7CMX14CM),728517,2020-01-01
207,일반,조아팝(플루르비프로펜),TAIWAN,6PIECE/PACK(7CMX14CM),640963,2020-01-01
208,일반,종근당캡슈겔옐로우젤라틴공캡슐5호,JAPAN,"350,000CAP/BOX",111327,2020-01-01
209,일반,종근당캡슈겔화이트젤라틴공캡슐5호,JAPAN,"350,000CAP/BOX",477360,2020-01-01
210,일반,지르텍정(세티리진염산염),SWITZERLAND,10TAB/10PTP/BOX,1763643,2020-01-01
211,일반,지르텍정(세티리진염산염),SWITZERLAND,10TAB/1PTP/BOX,3554504,2020-01-01
212,일반,징코산캅셀,SWITZERLAND,30CAP/BOTTLE,142949,2020-01-01
213,일반,카네스텐질정(클로트리마졸),GERMANY,6TAB/1PTP/PACK,230500,2020-01-01
214,일반,카네스텐크림(클로트리마졸),AUSTRALIA,100G/1TUBE/PACK,197060,2020-01-01
215,일반,카네스텐크림(클로트리마졸),AUSTRALIA,10G/1TUBE/PACK,263832,2020-01-01
216,일반,카네스텐크림(클로트리마졸),AUSTRALIA,20G/1TUBE/PACK,891447,2020-01-01
217,일반,카미스타드-엔겔,GERMANY,10G/1TUBE/BOX,167071,2020-01-01
218,일반,카베진코와알파정,JAPAN,100TAB/BOTTLE,107596,2020-01-01
219,일반,카베진코와알파정,JAPAN,12TAB/1PTP/PACK,88812,2020-01-01
220,일반,카베진코와알파정,JAPAN,300TAB/BOTTLE,1726587,2020-01-01
221,일반,카비드츄어블정,NORWAY,30TAB/BOTTLE,317506,2020-01-01
222,일반,카비드츄어블정,NORWAY,60TAB/BOTTLE,334905,2020-01-01
223,일반,칼테오-40정(Calteo-40Tablets),USA,180TAB/BOTTLE,171120,2020-01-01
224,일반,칼트레이트디400,AUSTRALIA,30TAB/BOTTLE,30455,2020-01-01
225,일반,칼트레이트디400,AUSTRALIA,60TAB/1BOTTLE/CARTON,67497,2020-01-01
226,일반,칼트레이트디400,AUSTRALIA,60TAB/BOTTLE,50913,2020-01-01
227,일반,칼트레이트플러스디500정,AUSTRALIA,60TAB/2BOTTLE/CARTON,49270,2020-01-01
228,일반,케이앤에프젤라틴공캡슐3호,JAPAN,"200,000CAP/CARTON",46605,2020-01-01
229,일반,케이앤에프젤라틴공캡슐4호,JAPAN,"250,000CAP/CARTON",275305,2020-01-01
230,일반,케토팝더생(케토프로펜),TAIWAN,6매/PACK(7CMX14CM),39240,2020-01-01
231,일반,코네티비나겔(히알우론산나트륨),ITALY,30G/TUBE,54480,2020-01-01
232,일반,코로로에스피가글액(글루콘산클로르헥시딘액),JAPAN,50ML/BOTTLE,20494,2020-01-01
233,일반,콘투락투벡스겔,GERMANY,10G/TUBE,24317,2020-01-01
234,일반,콘투락투벡스겔,GERMANY,50G/TUBE,55455,2020-01-01
235,일반,크레온캡슐10000(판크레아스분말),GERMANY,100CAP/BOTTLE,99951,2020-01-01
236,일반,크레온캡슐25000(판크레아스분말),GERMANY,100CAP/BOTTLE,130154,2020-01-01
237,일반,크레온캡슐40000(판크레아스분말),GERMANY,100CAP/BOTTLE,172616,2020-01-01
238,일반,클라리틴정(로라타딘),BELGIUM,10TAB/1PTP/PACK,26412,2020-01-01
239,일반,클라리틴정(로라타딘),BELGIUM,15TAB/2PTP/PACK,105256,2020-01-01
240,일반,타스코젤라틴공캡슐0호,INDIA,"100,000CAP/CARTON",52340,2020-01-01
241,일반,타스코젤라틴공캡슐1호,INDIA,"100,000CAP/CARTON",33288,2020-01-01
242,일반,타스코젤라틴공캡슐2호,INDIA,175000CAP/CARTON,20517,2020-01-01
243,일반,타이거밤화이트,MALAYSIA,19G/BOTTLE,18,2020-01-01
244,일반,탄툼베르데네뷸라이저(벤지다민염산염),ITALY,30ML/BOTTLE,273819,2020-01-01
245,일반,테라플루나이트타임건조시럽,CANADA,14.875G/6SACHET/CARTON,559001,2020-01-01
246,일반,테라플루나이트타임건조시럽,CANADA,14.888G/6SACHET/CARTON,1186103,2020-01-01
247,일반,테라플루데이타임건조시럽,CANADA,14.875G/6SACHET/CARTON,1055250,2020-01-01
248,일반,테라플루콜드앤코프나이트타임건조시럽,USA,10.060G/10SACHET/CARTON,851886,2020-01-01
249,일반,테라플루콜드앤코프데이타임건조시럽,USA,10.060G/10SACHET/CARTON,476279,2020-01-01
250,일반,트라보겐크림(이소코나졸질산염),DENMARK,20G/TUBE,107621,2020-01-01
251,일반,트란시노2정,JAPAN,6TAB/20PTP/BOX,121509,2020-01-01
252,일반,티얼즈내츄럴Ⅱ점안액,SINGAPORE,15ML/1BOTTLE/PACK,25229,2020-01-01
253,일반,티얼즈내츄럴프리점안액(1회용),FRANCE,0.8ML/32TUBE/PACK(1회용),83960,2020-01-01
254,일반,페라세이프(과붕산나트륨),U.K,16.2G/100PACK/BOX,126324,2020-01-01
255,일반,페라세이프(과붕산나트륨),U.K,162G/12BOTTLE/BOX,1370890,2020-01-01
256,일반,페라세이프(과붕산나트륨),U.K,810G/6BOTTLE/BOX,132139,2020-01-01
257,일반,페스내추럴비강분무액(염화나트륨),AUSTRALIA,98G/CAN,125030,2020-01-01
258,일반,포소루틴점안액(트록세루틴),GERMANY,10ML/BOTTLE,43646,2020-01-01
259,일반,포스테리산연고,GERMANY,25G/TUBE,61294,2020-01-01
260,일반,포스테리산좌제,GERMANY,10EA/1FOIL/PACK,25685,2020-01-01
261,일반,포스테리산좌제,GERMANY,10EA/CASE,48412,2020-01-01
262,일반,포텐시에이터액(엘-아스파르트산-엘-아르기닌),SPAIN,10ML/20AMP/BOX,489924,2020-01-01
263,일반,폴락스산(마크로골4000),FRANCE,10.167G/10포/BOX,606725,2020-01-01
264,일반,폴락스산4그램(폴리에틸렌글리콜4000),FRANCE,4.07G/20SACHET/BOX,514607,2020-01-01
265,일반,풀케어네일라카(시클로피록스),LUXEMBOURG,3.3ML/1BOTTLE/BOX,379341,2020-01-01
266,일반,풀케어네일라카(시클로피록스),LUXEMBOURG,6.6ML/1BOTTLE/BOX,1206202,2020-01-01
267,일반,프리페민정(아그누스카스투스열매60%에탄올건조엑스(6~12→1)·콜로이드성이산화규소혼합물(1:1)),SWITZERLAND,30TAB/3PTP/BOX,100089,2020-01-01
268,일반,플랙스올(멘톨),USA,4OZ(113G)/BOTTLE,66413,2020-01-01
269,일반,피지오머비강세척액스프레이노즐(멸균등장해수)/피지오머비강세척액젯노즐(멸균등장해수),FRANCE,115ML/BOTTLE,546766,2020-01-01
270,일반,피지오머비강세척액스프레이노즐(멸균등장해수)/피지오머비강세척액젯노즐(멸균등장해수),FRANCE,135ML/BOTTLE,51544,2020-01-01
271,일반,협진폴리엘가정(돼지비장가수분해분말),GERMANY,10TAB/10PTP/PACK,545579,2020-01-01
272,일반,화이투벤나잘스프레이0.05%(자일로메타졸린염산염),DENMARK,1BOTTLE/BOX,98,2020-01-01
273,일반,화이투벤나잘스프레이0.1%(자일로메타졸린염산염)/화이투벤멘톨나잘스프레이0.1%(자일로메타졸린염산염),DENMARK,1BOTTLE/BOX,309783,2020-01-01
274,일반,황한당센나분포,JAPAN,25SACHET/PACK,31168,2020-01-01
275,일반,황한당센나분포,JAPAN,50SACHET/PACK,12563,2020-01-01
276,전문,1.도타렘주2.도타렘주프리필드시린지,FRANCE,10ML/1PFS/BOX,321517,2020-01-01
277,전문,1.도타렘주2.도타렘주프리필드시린지,FRANCE,10ML/1SYRINGE/BOX,136699,2020-01-01
278,전문,1.도타렘주2.도타렘주프리필드시린지,FRANCE,10ML/1VIAL/BOX,98433,2020-01-01
279,전문,1.도타렘주2.도타렘주프리필드시린지,FRANCE,15ML/1VIAL/BOX,39885,2020-01-01
280,전문,1.도타렘주2.도타렘주프리필드시린지,FRANCE,15ML/5PFS/BOX,1806465,2020-01-01
281,전문,1.도타렘주2.도타렘주프리필드시린지,FRANCE,15ML/5SYRINGE/BOX,2784437,2020-01-01
282,전문,1.도타렘주2.도타렘주프리필드시린지,FRANCE,20ML/1VIAL/BOX,31197,2020-01-01
283,전문,1.도타렘주2.도타렘주프리필드시린지,FRANCE,20ML/5PFS/BOX,977365,2020-01-01
284,전문,1.도타렘주2.도타렘주프리필드시린지,FRANCE,20ML/5SYRINGE/BOX,325331,2020-01-01
285,전문,5-에이치티피캅셀(5-하이드록시트립토판(옥시트립탄)),TAIWAN,50CAP/BOTTLE,30100,2020-01-01
286,전문,"D3베이스주100,000IU(콜레칼시페롤)",ITALY,1ML/6AMP/BOX,44863,2020-01-01
287,전문,"D3베이스주300,000IU(콜레칼시페롤)",ITALY,1ML/2AMP/BOX,83839,2020-01-01
288,전문,가나톤정50밀리그램(이토프리드염산염),JAPAN,10TAB/10PTP/BOX,47801,2020-01-01
289,전문,가나톤정50밀리그램(이토프리드염산염),JAPAN,500TAB/BOTTLE,120940,2020-01-01
290,전문,"가다실9프리필드시린지[인유두종바이러스9가(6,11,16,18,31,33,45,52,58형)백신(유전자재조합)]",USA,0.5ML/10PFS/PACK,40232053,2020-01-01
291,전문,"가다실9프리필드시린지[인유두종바이러스9가(6,11,16,18,31,33,45,52,58형)백신(유전자재조합)]",USA,0.5ML/1PFS/PACK,21055303,2020-01-01
292,전문,"가다실프리필드시린지[인유두종바이러스4가(6,11,16,18형)백신(유전자재조합)]",USA,0.5ML/1PFS/PACK,12105393,2020-01-01
293,전문,가도비스트주사바이알(가도부트롤),GERMANY,15ML/10VIAL/PACK,1673494,2020-01-01
294,전문,가도비스트주사프리필드시린지(가도부트롤),GERMANY,10ML/1PFS/PACK,2768588,2020-01-01
295,전문,가도비스트주사프리필드시린지(가도부트롤),GERMANY,7.5ML/5PFS/PACK,9366390,2020-01-01
296,전문,가브스메트정50/1000밀리그램,IRELAND,10TAB/6PTP/PACK,3860312,2020-01-01
297,전문,가브스메트정50/1000밀리그램,U.K,10TAB/6PTP/PACK,1243293,2020-01-01
298,전문,가브스메트정50/500밀리그램,SWITZERLAND,10TAB/6PTP/PACK,5094045,2020-01-01
299,전문,가브스메트정50/850밀리그램,IRELAND,10TAB/6PTP/PACK,5352278,2020-01-01
300,전문,가브스정50밀리그램(빌다글립틴),IRELAND,14TAB/2PTP/PACK,3612950,2020-01-01
301,전문,가비르정주500밀리그램(간시클로비르),INDIA,1VIAL+1AMPOULE(10ML)(용제)/BOX,51622,2020-01-01
302,전문,가스터디정20㎎(파모티딘),JAPAN,10TAB/10PTP/BOX,1269480,2020-01-01
303,전문,가스트로그라핀,GERMANY,100ML/1VIAL/PACK,87353,2020-01-01
304,전문,"가싸이바주(오비누투주맙,유전자재조합)",SWITZERLAND,40ML/1VIAL/PACK,2415767,2020-01-01
305,전문,"간포트점안액(1회용),간포트점안액",IRELAND,0.4ML/30TUBE/CARTON,1481179,2020-01-01
306,전문,"간포트점안액(1회용),간포트점안액",IRELAND,3ML/BOTTLE(다회용),217068,2020-01-01
307,전문,갈라폴드캡슐(미갈라스타트염산염),U.K,14CAP/1PTP/PACK,1768790,2020-01-01
308,전문,경피용건조비씨지백신(일본균주),JAPAN,1DOSE+1AMP+VACCINATIONTOOL/SET,1355804,2020-01-01
309,전문,"고날에프주75IU(5.5μg)(폴리트로핀알파,유전자재조합)",SWITZERLAND,1AMP/BOX,11835,2020-01-01
310,전문,"고날에프주75IU(5.5μg)(폴리트로핀알파,유전자재조합)",SWITZERLAND,75IU/1VIAL/BOX,86042,2020-01-01
311,전문,"고날-에프펜300IU주(폴리트로핀알파,유전자재조합)",U.K,0.5ML/1PFP/BOX(주사침첨부),2008543,2020-01-01
312,전문,"고날-에프펜450IU주(폴리트로핀알파,유전자재조합)",NETHERLANDS,0.75ML/1PFP/BOX,453007,2020-01-01
313,전문,"고날-에프펜450IU주(폴리트로핀알파,유전자재조합)",U.K,0.75ML/1PFP/BOX,919970,2020-01-01
314,전문,"고날-에프펜900IU주(폴리트로핀알파,유전자재조합)",U.K,1.5ML/1PFP/BOX(주사침첨부),5557404,2020-01-01
315,전문,그라신300프리필드시린지주(필그라스팀),JAPAN,0.7ML/10PFS/BOX,1594327,2020-01-01
316,전문,그라신300프리필드시린지주(필그라스팀),JAPAN,0.7ML/10SYRINGE/BOX,5278737,2020-01-01
317,전문,그라신프리필드시린지주(필그라스팀),JAPAN,0.3ML/10SYRINGE/BOX,272649,2020-01-01
318,전문,그라신프리필드시린지주(필그라스팀),JAPAN,0.6ML/10SYRINGE/BOX,877176,2020-01-01
319,전문,글라민주,AUSTRIA,250ML/10VIAL/PACK,50975,2020-01-01
320,전문,글라민주,AUSTRIA,250ML/BOTTLE,24580,2020-01-01
321,전문,글라민주,AUSTRIA,500ML/10VIAL/PACK,414343,2020-01-01
322,전문,글라민주,AUSTRIA,500ML/BOTTLE,120477,2020-01-01
323,전문,글라이프레신1밀리그램(테를리프레신아세트산염),SWITZERLAND,1MG/1VIAL/BOX,1132527,2020-01-01
324,전문,"글라지아프리필드펜(인슐린글라진,유전자재조합)",INDIA,3ML/5PEN/PACK,126378,2020-01-01
325,전문,글루리아드정500/2.5밀리그람,FRANCE,10TAB/12PTP/BOX,37137,2020-01-01
326,전문,글루리아드정500/2.5밀리그람,FRANCE,10TAB/6PTP/BOX,36131,2020-01-01
327,전문,글루리아드정500/5밀리그람,FRANCE,10TAB/12PTP/BOX,131672,2020-01-01
328,전문,글루리아드정500/5밀리그람,FRANCE,10TAB/6PTP/BOX,48779,2020-01-01
329,전문,글루코반스정500/5밀리그램,FRANCE,10TAB/6PTP/BOX,42132,2020-01-01
330,전문,글루코파지엑스알1000밀리그램서방정(메트포르민염산염),U.K,10TAB/6PTP/PACK,1653814,2020-01-01
331,전문,글루코파지엑스알서방정(메트포르민염산염),U.K,15TAB/4PTP/PACK,714516,2020-01-01
332,전문,글루코파지정1000밀리그램(메트포르민염산염),FRANCE,15TAB/4PTP/BOX,305243,2020-01-01
333,전문,글루콜린에스주사액,JAPAN,20ML/50AMP/BOX,221983,2020-01-01
334,전문,글리메필정(글리메피리드),INDIA,10TAB/10PTP/PACK,6830,2020-01-01
335,전문,글리벡필름코팅정100밀리그램(이매티닙메실산염),SWITZERLAND,10TAB/6PTP/PACK,23690476,2020-01-01
336,전문,글리올란(5-아미노레불린산염산염),GERMANY,1.5G/1VIAL/PACK,491609,2020-01-01
337,전문,나글라자임주(갈설파제),USA,5ML/VIAL,1098953,2020-01-01
338,전문,나라돌주500(설프로스톤),GERMANY,500MCG/3AMP/BOX,446156,2020-01-01
339,전문,나라믹정2.5밀리그램(나라트립탄염산염),U.K,6TAB/1PTP/PACK,3333505,2020-01-01
340,전문,나로핀주사2밀리그램/밀리리터(로피바카인염산염),IRELAND,20ML/5AMP/CARTON,313111,2020-01-01
341,전문,나로핀주사7.5밀리그램/밀리리터(로피바카인염산염),IRELAND,20ML/5AMP/CARTON,1061262,2020-01-01
342,전문,나벨빈주(비노렐빈타르타르산염),FRANCE,1ML/10VIAL/BOX,304071,2020-01-01
343,전문,나벨빈주(비노렐빈타르타르산염),FRANCE,5ML/10VIAL/BOX,527996,2020-01-01
344,전문,나이트로프레스주(니트로푸루시드나트륨),USA,2ML/VIAL,20299,2020-01-01
345,전문,나자케어리알트리스나잘스프레이액,INDIA,18ML/1BOTTLE/BOX,390,2020-01-01
346,전문,나자케어리알트리스나잘스프레이액,INDIA,29ML/1BOTTLE/BOX,990,2020-01-01
347,전문,나자코트비액(트리암시놀론아세토니드),U.K,16.5G/1BOTTLE/PACK,499893,2020-01-01
348,전문,나제아오디정0.1mg(라모세트론염산염),JAPAN,10TAB/1PTP/BOX,207269,2020-01-01
349,전문,나제아주사액0.3밀리그램(라모세트론염산염),JAPAN,2ML/5AMP/BOX,3871777,2020-01-01
350,전문,나조넥스나잘스프레이(모메타손푸로에이트),SINGAPORE,140DOSE/1BOTTLE/PACK,2865680,2020-01-01
351,전문,나테스토나잘겔(테스토스테론),CANADA,11G/BOTTLE,125174,2020-01-01
352,전문,네비도주사바이알(테스토스테론운데카노에이트),GERMANY,4ML/VIAL,5374394,2020-01-01
353,전문,네비레트정(네비보롤염산염(미분화)),ITALY,10TAB/3PTP/BOX,1943789,2020-01-01
354,전문,네스프프리필드시린지주120(다베포에틴알파),JAPAN,0.5ML/1PFS/PACK,6222268,2020-01-01
355,전문,네스프프리필드시린지주20(다베포에틴알파),JAPAN,0.5ML/1PFS/PACK,1194333,2020-01-01
356,전문,네스프프리필드시린지주30(다베포에틴알파),JAPAN,0.5ML/1PFS/PACK,1108594,2020-01-01
357,전문,네스프프리필드시린지주40(다베포에틴알파),JAPAN,0.5ML/1PFS/PACK,2105958,2020-01-01
358,전문,네스프프리필드시린지주60(다베포에틴알파),JAPAN,0.5ML/1PFS/PACK,3176671,2020-01-01
359,전문,네시나메트정12.5/1000밀리그램,USA,10TAB/6PTP/BOX,1786620,2020-01-01
360,전문,네시나메트정12.5/500밀리그램,USA,10TAB/6PTP/BOX,2762938,2020-01-01
361,전문,네시나메트정12.5/850밀리그램,GERMANY,10TAB/6PTP/BOX,283020,2020-01-01
362,전문,네시나액트정25/15밀리그램,USA,10TAB/10PTP/BOX,2061882,2020-01-01
363,전문,네시나액트정25/30밀리그램,USA,10TAB/10PTP/BOX,1159056,2020-01-01
364,전문,네시나정12.5밀리그램(알로글립틴벤조산염),JAPAN,10TAB/10PTP/BOX,712341,2020-01-01
365,전문,네시나정25밀리그램(알로글립틴벤조산염),JAPAN,10TAB/10PTP/BOX,6233457,2020-01-01
366,전문,네오미노화겐씨주20밀리리터,JAPAN,20ML/30AMP/BOX,257397,2020-01-01
367,전문,네오미노화겐씨주20밀리리터,JAPAN,20ML/AMP,269121,2020-01-01
368,전문,네프로스테릴주,AUSTRIA,250ML/10VIAL/PACK,13927,2020-01-01
369,전문,네프로스테릴주,AUSTRIA,250ML/VIAL,8257,2020-01-01
370,전문,넥사바정200밀리그램(소라페닙토실레이트(미분화)),GERMANY,10TAB/6PTP/PACK,6920016,2020-01-01
371,전문,넥소브리드겔5그램(파인애플단백가수분해효소추출물),ISRAEL,1VIAL(분말)+1BOTTLE(겔제)/PACK,162837,2020-01-01
372,전문,넥시움정20밀리그람(에스오메프라졸마그네슘),SWEDEN,7TAB/2PTP/PACK,16511854,2020-01-01
373,전문,넥시움정40밀리그람(에스오메프라졸마그네슘),SWEDEN,7TAB/2PTP/PACK,6742277,2020-01-01
374,전문,넥시움주(에스오메프라졸나트륨),SWEDEN,40MG/10VIAL/PACK,2327829,2020-01-01
375,전문,"노디트로핀노디플렉스주10mg/1.5mL(소마트로핀,유전자재조합)",DENMARK,1.5ML/1PFP/PACK,14308767,2020-01-01
376,전문,"노디트로핀노디플렉스주15mg/1.5mL(소마트로핀,유전자재조합)",DENMARK,1.5ML/1PFP/PACK,1074627,2020-01-01
377,전문,노레보원정(레보노르게스트렐),FRANCE,1TAB/1PTP/PACK,541931,2020-01-01
378,전문,노르믹스정(리팍시민),ITALY,12TAB/3PTP/BOX,4882387,2020-01-01
379,전문,노르아드레나린0.1%(노르에피네프린타르타르산염수화물),SWITZERLAND,10ML/10AMP/BOX,131675,2020-01-01
380,전문,노르아드레나린0.1%(노르에피네프린타르타르산염수화물),SWITZERLAND,4ML/10AMP/BOX,36289,2020-01-01
381,전문,노바스크정10밀리그램(암로디핀베실산염),AUSTRALIA,14TAB/2PTP/CARTON,6184070,2020-01-01
382,전문,노바스크정2.5밀리그램(암로디핀베실산염),PUERTO RICO,10TAB/3PTP/CARTON,895585,2020-01-01
383,전문,노바스크정5밀리그람(암로디핀베실산염),CHINA,10TAB/3PTP/CARTON,12133601,2020-01-01
384,전문,노바스크정5밀리그람(암로디핀베실산염),CHINA,500TAB/BOTTLE,17409589,2020-01-01
385,전문,노바콜피브릴라(흡수성콜라겐해모스탯),NETHERLANDS,0.5G/5PATCH/BOX,214750,2020-01-01
386,전문,노보넘정1.0밀리그람(레파글리니드),DENMARK,15TAB/6PTP/PACK,135047,2020-01-01
387,전문,노보넘정2.0밀리그람(레파글리니드),DENMARK,15TAB/6PTP/PACK,83003,2020-01-01
388,전문,노보래피드주100단위/밀리리터(인슐린아스파트),DENMARK,10ML/1VIAL/PACK,941345,2020-01-01
389,전문,노보래피드플렉스펜주100단위/밀리리터(인슐린아스파트),DENMARK,3ML/5PFP/PACK,4066191,2020-01-01
390,전문,"노보믹스30플렉스펜주100단위/밀리리터(인슐린아스파트,유전자재조합)",DENMARK,3ML/5PFP/PACK,6200693,2020-01-01
391,전문,노보믹스50플렉스펜주100단위/밀리리터,DENMARK,3ML/5PFP/PACK,760884,2020-01-01
392,전문,"노보세븐알티주(활성형엡타코그알파,유전자재조합혈액응고인자VIIa)",DENMARK,"100KIU(2.0MG)/1VIAL/PACK(PFS용제,바이알아답터첨부)",3278569,2020-01-01
393,전문,"노보세븐알티주(활성형엡타코그알파,유전자재조합혈액응고인자VIIa)",DENMARK,"250KIU(5.0MG)/1VIAL/PACK(PFS용제,바이알아답터첨부)",4052983,2020-01-01
394,전문,"노보세븐알티주(활성형엡타코그알파,유전자재조합혈액응고인자VIIa)",DENMARK,"50KIU(1.0MG)/1VIAL/PACK(PFS용제,바이알아답터첨부)",1421033,2020-01-01
395,전문,노보콜100주(카트리지),CANADA,1.8ML/50CARTRIDGE/BOX,815585,2020-01-01
396,전문,노보헬리젠데포메인터넌스트리트먼트A,GERMANY,4.5ML/2VIAL/BOX,17537,2020-01-01
397,전문,노보헬리젠데포메인터넌스트리트먼트B,GERMANY,4.5ML/2VIAL/BOX,198160,2020-01-01
398,전문,노보헬리젠데포이니셜트리트먼트A,GERMANY,4.5ML/3(4)VIAL/BOX,7252,2020-01-01
399,전문,노보헬리젠데포이니셜트리트먼트B,GERMANY,4.5ML/3(4)VIAL/BOX,16104,2020-01-01
400,전문,노비르정(리토나비르),GERMANY,30TAB/BOTTLE,28116,2020-01-01
401,전문,노비르정(리토나비르),U.K,30TAB/BOTTLE,42552,2020-01-01
402,전문,녹더나설하정25마이크로그램(데스모프레신아세트산염),SWEDEN,10TAB/3PTP/BOX,69108,2020-01-01
403,전문,녹더나설하정50마이크로그램(데스모프레신아세트산염),SWEDEN,10TAB/3PTP/BOX,268068,2020-01-01
404,전문,녹사필장용정100밀리그램(포사코나졸(미분화)),NETHERLANDS,12TAB/2PTP/PACK,4645268,2020-01-01
405,전문,녹사필현탁액(포사코나졸(미분화)),CANADA,105ML/BOTTLE,356410,2020-01-01
406,전문,놀바덱스디정(타목시펜시트르산염),U.K,10TAB/3PTP/PACK,2530101,2020-01-01
407,전문,놀바덱스정(타목시펜시트르산염),U.K,10TAB/3PTP/PACK,1087884,2020-01-01
408,전문,"누칼라주(메폴리주맙,유전자재조합)",USA,10ML/1VIAL/PACK,551944,2020-01-01
409,전문,뉴라스타프리필드시린지주(페그필그라스팀),PUERTO RICO,0.6ML/1SYRINGE/BOX,17805004,2020-01-01
410,전문,뉴론틴정600밀리그램(가바펜틴),PUERTO RICO,10TAB/10PTP/PACK,1827222,2020-01-01
411,전문,뉴론틴정800밀리그램(가바펜틴),PUERTO RICO,10TAB/10PTP/BOX,431753,2020-01-01
412,전문,뉴론틴캡슐100밀리그램(가바펜틴),GERMANY,10CAP/9PTP/BOX,699592,2020-01-01
413,전문,뉴론틴캡슐100밀리그램(가바펜틴),GERMANY,200CAP/BOTTLE,3360555,2020-01-01
414,전문,뉴론틴캡슐300밀리그램(가바펜틴),GERMANY,10CAP/9PTP/BOX,949392,2020-01-01
415,전문,뉴론틴캡슐300밀리그램(가바펜틴),GERMANY,200CAP/BOTTLE,5212270,2020-01-01
416,전문,뉴론틴캡슐400밀리그램(가바펜틴),GERMANY,10CAP/9PTP/BOX,1556349,2020-01-01
417,전문,뉴롤라이트,USA,2VIAL/KIT,456112,2020-01-01
418,전문,뉴마스트세립4밀리그램(몬테루카스트나트륨),GERMANY,28SACHET/PACK,49943,2020-01-01
419,전문,뉴마스트정10밀리그램(몬테루카스트나트륨),BELGIUM,14TAB/2PTP/PACK,101090,2020-01-01
420,전문,뉴마스트정10밀리그램(몬테루카스트나트륨),DENMARK,14TAB/2PTP/PACK,95827,2020-01-01
421,전문,뉴마스트츄정4밀리그램(몬테루카스트나트륨),BELGIUM,14TAB/2PTP/PACK,27913,2020-01-01
422,전문,뉴마스트츄정5밀리그램(몬테루카스트나트륨),BELGIUM,14TAB/2PTP/PACK,25302,2020-01-01
423,전문,뉴트리플렉스48주사,SWITZERLAND,1000ML/BAG,275844,2020-01-01
424,전문,뉴트리플렉스리피드스페셜주사,GERMANY,1250ML/PACK,297204,2020-01-01
425,전문,뉴트리플렉스리피드페리주사,GERMANY,1250ML/PACK,2489232,2020-01-01
426,전문,뉴트리플렉스리피드페리주사,GERMANY,1875ML/PACK,321173,2020-01-01
427,전문,뉴트리플렉스리피드플러스주사,GERMANY,1875ML/PACK,73281,2020-01-01
428,전문,뉴트리플렉스오메가스페셜주,GERMANY,1250ML/BAG,75648,2020-01-01
429,전문,뉴트리플렉스오메가플러스주,GERMANY,1875ML/BAG,72666,2020-01-01
430,전문,뉴트리플렉스페리40주사,SWITZERLAND,1000ML/BAG,565592,2020-01-01
431,전문,니트로링구알스프레이(희석한니트로글리세린용액),GERMANY,14.4ML/BOTTLE,48077,2020-01-01
432,전문,니트로링구알주사(희석된니트로글리세린),GERMANY,10ML/10AMP/BOX,54391,2020-01-01
433,전문,니트로링구알주사(희석된니트로글리세린),GERMANY,50ML/1VIAL/BOX,460557,2020-01-01
434,전문,닌라로캡슐2.3밀리그램(익사조밉시트레이트),USA,1CAP/3PTP/BOX,74780,2020-01-01
435,전문,닌라로캡슐3밀리그램(익사조밉시트레이트),USA,1CAP/3PTP/BOX,91963,2020-01-01
